Campaign_ID,Customer_ID,Campaign_Type,Send_Date,Opened,Clicked,Purchased,Campaign_Cost
M0086414,C001152,Email,2023-10-09,0,0,0,3.97
M0086415,C016802,Push Notification,2024-11-09,0,0,0,15.75
M0086416,C036138,Email,2023-06-02,0,0,0,17.85
M0086417,C009968,Email,2025-05-19,1,0,0,0.81
M0086418,C022223,Push Notification,2024-07-06,1,1,0,14.04
M0086419,C009100,SMS,2024-12-06,1,0,0,15.37
M0086420,C029747,Push Notification,2025-01-23,0,1,0,16.4
M0086421,C034943,Social Media,2025-08-26,0,0,0,15.27
M0086422,C018799,Email,2024-06-21,0,0,0,2.38
M0086423,C009162,SMS,2023-12-27,0,0,0,18.05
M0086424,C047907,Email,2023-09-26,0,0,0,10.94
M0086425,C033329,Push Notification,2024-12-13,0,0,0,2.98
M0086426,C031397,SMS,2023-03-27,0,1,0,13.23
M0086427,C043217,SMS,2024-08-15,1,0,0,4.61
M0086428,C024653,SMS,2025-04-12,0,0,0,18.95
M0086429,C000085,Push Notification,2024-12-04,0,0,0,8.17
M0086430,C046040,Social Media,2023-08-28,0,0,0,15.41
M0086431,C023027,Email,2025-10-12,0,0,1,19.19
M0086432,C022450,Email,2025-03-24,0,0,1,20.29
M0086433,C025739,SMS,2024-08-03,0,0,0,2.75
M0086434,C038413,SMS,2025-06-04,0,0,0,3.82
M0086435,C014505,Email,2023-03-20,0,0,0,2.98
M0086436,C043659,Push Notification,2023-07-11,1,0,1,16.96
M0086437,C023881,Email,2023-03-06,0,0,0,15.28
M0086438,C007684,Email,2025-02-25,0,0,0,16.97
M0086439,C010808,SMS,2023-01-03,1,0,0,8.38
M0086440,C020576,SMS,2023-10-26,1,0,0,7.58
M0086441,C048103,SMS,2023-02-16,1,0,0,1.81
M0086442,C020841,Email,2024-09-20,0,0,0,11.22
M0086443,C015877,Email,2023-01-20,0,0,0,20.29
M0086444,C012898,Email,2023-04-07,1,0,0,17.78
M0086445,C001201,SMS,2023-04-11,0,0,0,10.68
M0086446,C034808,Email,2024-04-18,0,0,0,2.62
M0086447,C047640,SMS,2023-04-24,0,0,0,6.29
M0086448,C019092,Email,2023-04-12,0,0,0,21.36
M0086449,C039196,Push Notification,2025-06-10,0,0,0,12.07
M0086450,C015446,Email,2023-01-21,0,0,1,6.54
M0086451,C046084,Email,2025-11-03,0,0,1,20.41
M0086452,C037711,SMS,2025-08-03,0,0,0,3.63
M0086453,C038647,Social Media,2024-12-29,0,0,0,12.11
M0086454,C018756,SMS,2025-02-28,0,0,0,4.9
M0086455,C032096,SMS,2023-07-12,0,0,0,17.7
M0086456,C039490,Social Media,2023-11-02,0,0,0,20.56
M0086457,C029859,Push Notification,2023-02-11,0,0,0,5.12
M0086458,C047503,SMS,2023-08-12,0,0,0,6.1
M0086459,C026810,Social Media,2023-09-21,0,0,0,9.18
M0086460,C027912,Email,2024-05-21,1,0,0,14.29
M0086461,C003777,Push Notification,2025-09-12,0,0,0,10.47
M0086462,C049060,Email,2025-05-13,0,1,0,6.7
M0086463,C041917,Email,2024-05-17,0,0,0,16.57
M0086464,C036964,SMS,2025-07-01,0,0,0,16.97
M0086465,C015493,Email,2024-06-19,0,0,0,21.1
M0086466,C009660,Email,2023-06-27,0,0,0,20.05
M0086467,C019966,Push Notification,2025-08-11,1,0,0,11.6
M0086468,C018277,Email,2023-12-12,0,0,0,1.53
M0086469,C029029,Social Media,2025-11-16,0,0,0,17.64
M0086470,C048213,Push Notification,2023-05-12,1,0,0,21.39
M0086471,C047215,Push Notification,2025-08-22,0,1,0,3.97
M0086472,C018027,SMS,2023-07-27,0,0,0,14.81
M0086473,C033095,Social Media,2023-09-29,0,0,0,14.72
M0086474,C047847,Email,2023-08-20,1,0,0,1.95
M0086475,C003064,Email,2023-10-08,0,0,1,8.75
M0086476,C018986,Email,2024-05-16,0,0,0,13.74
M0086477,C033138,Push Notification,2024-02-26,1,0,0,15.22
M0086478,C003591,SMS,2023-10-07,0,0,0,17.52
M0086479,C024345,Email,2024-10-04,0,0,0,18.16
M0086480,C003516,Email,2023-12-01,0,0,0,17.17
M0086481,C012347,SMS,2025-12-04,0,0,0,16.6
M0086482,C025195,Social Media,2024-06-20,0,0,0,17.89
M0086483,C042377,Push Notification,2023-03-14,0,0,0,5.48
M0086484,C014183,Social Media,2024-12-10,0,0,0,21.72
M0086485,C036536,Email,2023-10-07,0,0,0,4.9
M0086486,C040409,Social Media,2024-01-26,0,0,0,4.13
M0086487,C006013,Email,2024-09-06,1,0,0,2.52
M0086488,C039243,Email,2023-01-20,0,0,0,16.23
M0086489,C009023,Email,2023-06-13,0,0,0,14.42
M0086490,C049474,Email,2025-02-25,1,0,0,3.93
M0086491,C033653,SMS,2024-12-02,0,0,0,4.38
M0086492,C031332,Push Notification,2023-09-11,0,0,0,11.67
M0086493,C038857,Social Media,2023-09-01,1,1,0,18.01
M0086494,C015120,Email,2024-05-12,0,0,0,5.75
M0086495,C033242,SMS,2025-08-07,0,0,0,11.39
M0086496,C002485,Email,2024-01-08,0,0,0,11.47
M0086497,C035531,SMS,2025-09-19,0,0,0,7.82
M0086498,C017764,Email,2024-04-26,0,0,0,17.37
M0086499,C013358,Email,2025-11-27,1,0,0,4.2
M0086500,C031833,Email,2025-07-17,0,0,1,18.83
M0086501,C044765,Push Notification,2023-02-11,0,0,0,18.3
M0086502,C041752,Email,2024-10-15,0,0,0,18.81
M0086503,C041191,Push Notification,2025-01-21,0,0,0,18.59
M0086504,C016032,SMS,2025-07-13,0,1,0,21.46
M0086505,C006068,Push Notification,2025-06-30,0,0,0,4.96
M0086506,C044080,Email,2025-01-23,1,0,0,16.76
M0086507,C005663,SMS,2024-11-14,0,0,0,8.02
M0086508,C016601,Email,2024-03-22,0,0,0,10.92
M0086509,C010825,Push Notification,2024-05-25,0,0,0,6.3
M0086510,C021091,Email,2024-11-09,0,0,0,18.67
M0086511,C035485,Email,2025-03-06,0,0,0,19.8
M0086512,C004104,SMS,2025-10-11,0,0,0,1.04
M0086513,C034633,SMS,2025-09-11,0,0,0,5.53
M0086514,C018253,Push Notification,2023-04-23,0,0,0,7.85
M0086515,C013309,Email,2025-03-17,0,0,0,20.77
M0086516,C003438,Push Notification,2025-01-30,1,0,0,13.14
M0086517,C033980,Push Notification,2025-07-07,1,0,0,9.58
M0086518,C049966,Push Notification,2023-07-12,1,0,0,2.09
M0086519,C032764,SMS,2025-02-23,0,0,0,21.83
M0086520,C002599,Email,2023-05-01,0,0,0,11.26
M0086521,C006134,Email,2024-01-31,0,0,0,17.66
M0086522,C020291,Social Media,2024-08-31,0,0,0,3.14
M0086523,C017277,Email,2025-04-21,0,0,0,7.5
M0086524,C034823,SMS,2025-01-25,0,0,0,18.31
M0086525,C046465,Push Notification,2023-07-09,0,0,0,7.13
M0086526,C030427,Push Notification,2023-02-18,0,0,0,9.3
M0086527,C002952,Push Notification,2025-06-16,0,0,0,10.73
M0086528,C043226,SMS,2023-04-16,0,0,0,8.03
M0086529,C030164,SMS,2024-03-23,0,0,0,5.23
M0086530,C005579,Email,2024-09-14,1,0,0,21.06
M0086531,C027067,SMS,2025-01-06,1,0,0,8.81
M0086532,C042267,Email,2025-12-23,0,0,0,7.45
M0086533,C001806,Email,2023-07-12,0,0,0,3.85
M0086534,C009114,Push Notification,2023-06-01,0,0,0,15.82
M0086535,C021514,Push Notification,2023-05-13,0,0,0,17.27
M0086536,C042442,Push Notification,2025-03-18,1,0,0,8.42
M0086537,C042420,SMS,2023-12-02,0,0,0,1.59
M0086538,C025821,Push Notification,2024-08-16,0,1,0,11.28
M0086539,C017665,Social Media,2024-07-19,0,0,0,17.52
M0086540,C021329,Push Notification,2025-05-03,1,0,0,6.99
M0086541,C016929,Push Notification,2025-09-01,0,1,0,20.26
M0086542,C023917,Push Notification,2025-06-10,0,0,0,20.18
M0086543,C049496,Push Notification,2023-04-02,1,0,0,7.21
M0086544,C016909,Email,2025-05-02,0,0,0,4.28
M0086545,C047573,Email,2024-07-20,0,1,0,13.84
M0086546,C030695,Email,2023-02-08,0,0,0,2.16
M0086547,C045255,SMS,2023-10-09,0,0,0,21.09
M0086548,C020877,Social Media,2024-06-21,0,0,0,15.99
M0086549,C048152,Push Notification,2023-12-28,0,0,0,13.06
M0086550,C004104,Push Notification,2023-11-14,0,0,0,18.77
M0086551,C042174,Email,2024-04-23,0,0,0,12.85
M0086552,C001002,SMS,2023-08-24,0,0,0,2.47
M0086553,C010181,Email,2024-10-18,0,0,1,2.74
M0086554,C036693,Email,2025-05-16,0,0,0,2.51
M0086555,C042903,Push Notification,2023-06-11,0,0,0,8.8
M0086556,C021977,Push Notification,2025-07-04,1,0,0,7.98
M0086557,C031621,Push Notification,2023-05-04,0,0,0,14.53
M0086558,C038281,SMS,2023-06-12,1,0,0,7.31
M0086559,C002339,Social Media,2023-09-25,1,0,0,14.12
M0086560,C005575,SMS,2024-05-11,1,0,0,19.86
M0086561,C047195,Push Notification,2025-06-09,0,0,0,9.81
M0086562,C003729,Push Notification,2024-12-24,1,0,0,9.94
M0086563,C033571,SMS,2024-03-30,0,1,0,15.37
M0086564,C033699,Email,2025-05-06,1,0,0,2.25
M0086565,C046012,SMS,2023-11-11,0,0,0,17.21
M0086566,C039766,Email,2023-05-09,0,0,0,17.29
M0086567,C027744,Email,2025-04-16,0,0,0,12.47
M0086568,C016372,Email,2024-09-19,1,0,0,2.94
M0086569,C038769,Email,2025-11-10,0,1,0,7.83
M0086570,C006409,Email,2024-08-08,0,0,0,3.76
M0086571,C001759,Push Notification,2024-05-01,0,0,0,18.78
M0086572,C035592,Push Notification,2023-03-14,0,0,0,14.43
M0086573,C036344,SMS,2023-11-14,1,0,0,4.49
M0086574,C034714,Social Media,2025-12-22,0,0,0,14.76
M0086575,C035527,Email,2024-08-23,0,0,0,17.97
M0086576,C001481,Push Notification,2024-11-24,0,1,0,13.46
M0086577,C024059,Email,2025-11-13,0,0,0,18.41
M0086578,C042801,Email,2024-07-19,0,0,0,1.72
M0086579,C033989,Push Notification,2025-04-19,0,0,0,19.18
M0086580,C007145,SMS,2024-01-30,0,0,0,8.96
M0086581,C026695,Push Notification,2023-03-26,0,1,0,10.28
M0086582,C047956,Email,2025-12-08,0,0,0,9.11
M0086583,C038885,Push Notification,2025-06-27,0,0,0,6.65
M0086584,C027245,Email,2024-10-14,0,0,0,10.69
M0086585,C013221,SMS,2024-06-17,0,0,1,19.0
M0086586,C024925,Push Notification,2024-04-08,0,1,0,8.32
M0086587,C008877,Push Notification,2023-08-01,0,0,0,8.51
M0086588,C049365,SMS,2024-09-27,1,1,0,2.5
M0086589,C029141,Email,2024-10-09,0,0,0,15.95
M0086590,C035778,Email,2023-08-26,0,1,1,8.2
M0086591,C048881,Email,2024-05-12,0,0,0,16.74
M0086592,C031558,Email,2025-10-16,0,0,0,14.94
M0086593,C036951,Push Notification,2024-02-04,0,0,0,10.31
M0086594,C047849,Social Media,2023-12-22,0,0,0,2.47
M0086595,C049281,Email,2024-06-13,1,0,0,19.62
M0086596,C007520,Email,2023-11-24,0,0,1,17.31
M0086597,C008309,Push Notification,2024-12-18,1,0,0,3.56
M0086598,C001645,SMS,2024-04-15,0,0,0,10.52
M0086599,C040400,Social Media,2025-09-01,0,0,0,4.39
M0086600,C041053,Push Notification,2025-12-26,1,0,0,16.08
M0086601,C008982,SMS,2023-07-03,0,1,1,10.37
M0086602,C004516,Email,2023-06-25,0,0,0,7.43
M0086603,C037059,SMS,2023-11-14,1,0,0,16.1
M0086604,C046349,Email,2023-05-27,0,0,0,14.29
M0086605,C020662,Email,2024-04-19,1,1,1,3.66
M0086606,C013891,SMS,2025-05-08,0,0,0,18.29
M0086607,C023596,Email,2023-03-22,0,0,0,3.06
M0086608,C012158,Push Notification,2023-01-29,1,0,0,4.12
M0086609,C008633,SMS,2023-02-06,0,0,0,15.68
M0086610,C009253,Email,2025-10-31,0,0,0,21.9
M0086611,C032989,Email,2024-03-10,0,0,0,6.91
M0086612,C005491,Push Notification,2025-04-01,0,0,0,1.05
M0086613,C005503,Push Notification,2023-11-01,1,0,0,8.99
M0086614,C040038,Email,2025-09-05,0,0,0,12.1
M0086615,C035434,Push Notification,2024-01-20,0,0,0,11.39
M0086616,C045291,Push Notification,2024-11-25,1,0,0,8.04
M0086617,C021173,Push Notification,2023-09-12,0,0,0,6.27
M0086618,C034885,Push Notification,2025-10-26,0,0,1,3.87
M0086619,C006059,SMS,2023-07-01,1,0,0,15.77
M0086620,C037584,Social Media,2024-06-09,0,0,0,4.09
M0086621,C006898,SMS,2023-10-12,0,0,0,11.22
M0086622,C016404,Push Notification,2023-12-12,0,0,0,7.44
M0086623,C043489,Email,2025-11-30,0,1,0,7.25
M0086624,C017357,Email,2025-10-13,1,1,0,1.49
M0086625,C047920,Email,2023-03-13,0,0,0,2.37
M0086626,C047543,Push Notification,2024-04-14,1,0,0,5.08
M0086627,C006517,Social Media,2024-10-13,0,0,0,8.58
M0086628,C009335,SMS,2025-08-31,1,1,0,3.24
M0086629,C013332,Email,2024-06-05,0,1,0,8.9
M0086630,C025058,Email,2024-08-25,0,0,0,13.65
M0086631,C016070,Push Notification,2023-07-24,0,0,0,18.95
M0086632,C019689,Push Notification,2024-07-13,1,0,0,20.78
M0086633,C000162,Social Media,2023-02-28,0,1,0,13.05
M0086634,C021901,Email,2025-07-04,0,0,0,1.0
M0086635,C026183,SMS,2023-05-26,0,0,0,7.87
M0086636,C044809,SMS,2023-04-20,1,0,0,11.84
M0086637,C028443,Email,2023-01-08,1,0,0,4.73
M0086638,C019203,Push Notification,2025-07-02,0,1,0,2.28
M0086639,C035904,Push Notification,2025-05-18,0,0,0,21.81
M0086640,C019830,SMS,2024-08-21,0,0,0,3.98
M0086641,C000763,Push Notification,2025-12-04,0,0,0,11.39
M0086642,C008009,SMS,2023-10-25,1,0,0,9.62
M0086643,C044020,SMS,2023-08-01,0,0,0,7.64
M0086644,C008160,SMS,2024-02-27,1,0,0,21.18
M0086645,C046037,SMS,2025-08-23,0,0,0,21.29
M0086646,C029737,Email,2023-06-09,0,0,0,10.81
M0086647,C035138,SMS,2023-12-20,0,0,0,3.62
M0086648,C036048,Push Notification,2025-07-30,1,1,0,3.03
M0086649,C011748,SMS,2023-04-05,0,0,0,4.27
M0086650,C009992,Push Notification,2024-11-08,0,0,0,10.52
M0086651,C048467,SMS,2023-08-26,0,0,0,7.51
M0086652,C038142,Push Notification,2025-11-28,1,0,0,18.57
M0086653,C049484,Email,2024-11-19,1,0,0,20.17
M0086654,C011623,Email,2023-12-24,0,0,0,4.42
M0086655,C031331,Push Notification,2025-11-11,0,0,0,15.36
M0086656,C011247,Social Media,2024-02-08,1,0,0,19.36
M0086657,C023519,SMS,2023-07-05,0,0,0,2.21
M0086658,C043679,Email,2025-08-09,1,0,0,15.82
M0086659,C011946,Push Notification,2023-12-31,1,0,0,21.84
M0086660,C017564,Email,2023-01-23,0,0,0,12.29
M0086661,C025839,Email,2024-12-04,0,0,0,11.38
M0086662,C016028,Email,2023-05-01,0,0,0,17.56
M0086663,C005518,SMS,2025-11-24,0,0,0,9.29
M0086664,C033374,Email,2025-03-29,0,1,0,1.86
M0086665,C022523,Email,2023-12-27,0,0,0,19.46
M0086666,C006061,Email,2024-02-27,0,0,0,20.14
M0086667,C030315,Email,2025-12-20,1,0,0,19.28
M0086668,C017861,Push Notification,2023-11-02,0,0,0,20.55
M0086669,C022446,Email,2025-11-11,0,0,0,8.74
M0086670,C015152,Push Notification,2024-01-27,1,0,0,5.28
M0086671,C017317,Email,2025-10-02,0,0,0,12.8
M0086672,C004707,Email,2024-07-03,1,0,0,15.85
M0086673,C020288,Email,2023-01-23,0,0,0,6.58
M0086674,C026250,Email,2023-08-24,1,0,0,17.15
M0086675,C024007,Push Notification,2025-10-20,0,0,1,1.53
M0086676,C025311,Push Notification,2025-12-10,0,0,0,14.68
M0086677,C022375,Push Notification,2025-04-23,0,0,0,4.53
M0086678,C026688,Social Media,2024-08-26,1,0,0,18.92
M0086679,C006354,Email,2023-02-21,0,1,0,15.52
M0086680,C039842,Push Notification,2025-03-28,1,0,0,9.68
M0086681,C000197,Email,2023-05-24,0,1,1,8.05
M0086682,C033756,Email,2024-10-10,1,0,0,19.03
M0086683,C018577,Social Media,2024-08-12,0,0,0,8.98
M0086684,C023051,Email,2024-01-21,0,0,0,12.0
M0086685,C035185,SMS,2024-08-18,0,0,0,17.11
M0086686,C034901,SMS,2024-08-03,0,0,0,1.46
M0086687,C024603,Email,2023-02-22,0,1,1,16.54
M0086688,C032547,Email,2023-01-27,0,0,0,13.91
M0086689,C001839,Email,2025-09-13,1,0,0,14.89
M0086690,C001249,Email,2024-03-12,1,0,1,7.46
M0086691,C020646,Push Notification,2023-04-02,0,1,0,4.2
M0086692,C038193,Email,2024-02-28,0,0,0,7.09
M0086693,C025889,Push Notification,2024-07-17,0,0,0,12.3
M0086694,C002797,Email,2023-04-11,1,0,0,1.05
M0086695,C041418,Push Notification,2023-05-10,1,1,0,7.11
M0086696,C039532,Social Media,2023-05-25,0,0,0,20.25
M0086697,C002094,Email,2025-10-25,0,0,0,6.93
M0086698,C040718,Push Notification,2023-10-02,0,0,0,18.99
M0086699,C030583,SMS,2025-03-31,0,0,0,5.5
M0086700,C038491,Email,2024-01-11,0,1,0,11.01
M0086701,C040315,Push Notification,2024-04-16,0,0,0,4.14
M0086702,C044839,SMS,2024-10-01,0,0,0,13.06
M0086703,C019971,SMS,2025-03-09,0,1,1,9.0
M0086704,C001471,SMS,2025-07-19,0,0,0,4.74
M0086705,C000252,Push Notification,2024-05-21,0,0,0,10.0
M0086706,C022544,Email,2024-10-19,0,0,0,4.98
M0086707,C001230,Push Notification,2023-02-14,0,0,0,15.4
M0086708,C004111,SMS,2023-07-22,0,0,0,3.3
M0086709,C010231,Email,2023-03-18,1,0,0,9.58
M0086710,C022546,Push Notification,2024-09-19,0,0,0,5.13
M0086711,C024890,Email,2023-09-13,0,0,0,6.23
M0086712,C015374,Email,2024-05-17,0,0,0,6.54
M0086713,C029095,Push Notification,2025-04-09,0,0,0,13.91
M0086714,C037628,Push Notification,2025-08-14,0,0,0,11.25
M0086715,C034094,Email,2023-11-20,0,0,0,5.63
M0086716,C040169,SMS,2025-03-13,0,0,0,1.74
M0086717,C013930,Email,2023-02-07,0,0,0,15.5
M0086718,C004514,SMS,2023-12-26,0,0,0,4.02
M0086719,C003198,Social Media,2023-01-09,0,0,0,1.16
M0086720,C021106,Push Notification,2023-04-10,0,1,0,21.35
M0086721,C031048,Push Notification,2023-12-22,0,0,0,2.05
M0086722,C009496,SMS,2024-01-13,0,1,0,12.98
M0086723,C029828,Push Notification,2023-01-28,0,0,0,11.94
M0086724,C008377,Push Notification,2025-04-17,0,0,0,3.88
M0086725,C013687,SMS,2024-12-21,0,1,0,15.03
M0086726,C040720,Social Media,2024-02-25,0,0,0,10.82
M0086727,C006368,Email,2025-11-19,1,0,0,18.04
M0086728,C035452,Email,2024-07-13,0,0,0,11.38
M0086729,C046715,SMS,2024-09-03,0,0,0,10.85
M0086730,C012044,Social Media,2024-01-03,1,0,0,3.79
M0086731,C019301,SMS,2024-02-23,0,0,0,19.93
M0086732,C024781,Push Notification,2024-07-30,0,0,0,14.24
M0086733,C023634,Push Notification,2025-05-01,0,0,0,8.57
M0086734,C031012,Email,2023-11-10,0,0,0,6.14
M0086735,C041638,Email,2024-04-05,0,0,0,14.69
M0086736,C002660,Email,2024-02-04,0,0,0,4.51
M0086737,C010701,Push Notification,2024-03-10,1,0,0,18.3
M0086738,C010550,Push Notification,2025-01-19,0,0,0,1.77
M0086739,C039612,SMS,2024-11-23,0,0,0,14.8
M0086740,C022204,Email,2024-08-30,0,0,0,19.13
M0086741,C018891,Email,2023-05-17,1,0,0,17.23
M0086742,C041096,SMS,2025-06-26,1,1,0,20.2
M0086743,C003739,Email,2023-12-11,0,0,0,16.25
M0086744,C044438,Email,2024-11-04,0,0,0,6.95
M0086745,C042764,Push Notification,2025-08-08,1,0,1,11.7
M0086746,C001119,Push Notification,2023-07-04,0,0,0,17.59
M0086747,C026244,Email,2025-07-25,0,0,0,8.06
M0086748,C001762,Push Notification,2024-10-09,1,1,0,12.84
M0086749,C044397,Email,2023-11-29,1,1,0,14.19
M0086750,C025402,Social Media,2024-12-01,0,0,0,14.43
M0086751,C018131,SMS,2024-12-11,0,0,0,4.65
M0086752,C039312,Email,2025-09-07,0,0,0,2.21
M0086753,C022597,Email,2024-01-28,1,0,0,4.48
M0086754,C013769,Push Notification,2024-05-29,0,0,0,13.37
M0086755,C013334,SMS,2025-09-07,0,0,0,1.54
M0086756,C022645,Email,2024-05-10,0,0,0,8.99
M0086757,C006778,SMS,2025-02-09,0,0,0,6.96
M0086758,C031850,Email,2023-12-25,0,1,0,13.8
M0086759,C035794,Email,2023-02-26,0,0,0,19.19
M0086760,C017576,Push Notification,2025-12-31,0,0,0,20.96
M0086761,C040246,SMS,2023-12-13,0,1,0,19.99
M0086762,C002834,Email,2024-01-10,1,0,0,17.86
M0086763,C039317,Email,2023-04-17,1,0,0,15.73
M0086764,C013349,Email,2023-12-02,1,0,0,13.59
M0086765,C033369,Email,2025-08-22,0,0,0,2.32
M0086766,C021021,Email,2024-04-16,0,0,0,4.08
M0086767,C045025,Push Notification,2023-02-07,0,0,0,10.89
M0086768,C049428,Email,2023-02-09,0,0,0,6.45
M0086769,C002746,Social Media,2024-05-04,1,0,0,21.04
M0086770,C049680,Email,2024-11-07,1,0,0,17.86
M0086771,C047642,Push Notification,2024-04-11,0,0,0,14.23
M0086772,C010689,Email,2023-07-02,0,0,0,1.13
M0086773,C046806,Email,2024-09-08,0,0,1,19.57
M0086774,C016524,Email,2024-01-24,0,0,0,19.49
M0086775,C036441,Push Notification,2023-01-09,0,0,0,1.42
M0086776,C012533,Push Notification,2024-07-09,0,0,0,21.54
M0086777,C018108,Push Notification,2023-11-19,0,1,1,13.17
M0086778,C005893,Push Notification,2025-04-22,1,0,0,4.08
M0086779,C027475,Email,2025-09-11,0,0,0,2.85
M0086780,C031856,Email,2025-07-20,1,0,1,16.46
M0086781,C000074,Email,2025-06-30,0,1,0,5.11
M0086782,C024361,Push Notification,2025-10-25,0,0,1,3.34
M0086783,C029127,Push Notification,2023-04-12,0,1,0,13.54
M0086784,C041948,SMS,2025-08-23,0,0,0,9.55
M0086785,C035245,Push Notification,2023-05-08,0,0,0,3.17
M0086786,C031480,Social Media,2023-08-31,0,0,0,6.3
M0086787,C014761,SMS,2023-03-28,0,0,0,16.2
M0086788,C033090,SMS,2024-10-01,0,0,0,3.73
M0086789,C027704,Email,2025-12-20,0,1,0,9.78
M0086790,C048412,Social Media,2025-10-04,0,0,0,5.77
M0086791,C032233,SMS,2023-05-28,0,0,0,0.96
M0086792,C008638,Push Notification,2024-02-18,1,0,0,18.89
M0086793,C038989,SMS,2023-08-31,0,0,0,0.81
M0086794,C030107,Social Media,2023-01-27,0,0,0,15.69
M0086795,C005001,Push Notification,2023-03-15,0,0,0,8.66
M0086796,C044032,Push Notification,2025-11-28,0,0,0,11.91
M0086797,C000211,SMS,2024-03-29,0,0,0,21.42
M0086798,C042805,SMS,2024-01-27,1,1,0,20.79
M0086799,C028375,SMS,2023-12-18,0,0,1,5.48
M0086800,C024909,Email,2025-02-02,0,0,0,6.8
M0086801,C018111,Email,2025-07-12,0,0,0,20.84
M0086802,C001155,Social Media,2023-10-17,0,0,0,11.97
M0086803,C004193,Push Notification,2024-01-08,1,0,0,5.45
M0086804,C015555,Push Notification,2023-12-03,0,0,0,13.48
M0086805,C048739,Push Notification,2024-02-15,0,0,0,20.01
M0086806,C042327,Social Media,2024-03-23,1,0,0,2.34
M0086807,C008849,SMS,2025-06-27,0,0,0,16.04
M0086808,C003620,Social Media,2025-06-17,0,1,0,2.23
M0086809,C019066,Email,2025-04-07,1,0,0,10.3
M0086810,C020838,SMS,2024-12-08,0,0,0,18.77
M0086811,C022552,Social Media,2023-12-14,1,1,0,3.22
M0086812,C001261,Email,2023-04-13,0,0,0,18.82
M0086813,C027033,SMS,2024-12-19,1,1,0,13.1
M0086814,C047128,Push Notification,2023-09-25,0,0,0,4.78
M0086815,C038464,SMS,2025-07-16,0,0,0,15.61
M0086816,C047914,Push Notification,2025-05-01,1,0,0,1.01
M0086817,C048532,Push Notification,2023-10-12,1,1,0,2.96
M0086818,C037586,Email,2024-09-02,1,0,0,6.64
M0086819,C023824,Email,2024-06-05,0,0,0,21.34
M0086820,C048463,Push Notification,2024-06-30,0,0,0,19.21
M0086821,C039607,Email,2023-09-24,0,0,0,8.08
M0086822,C020058,Push Notification,2024-07-06,0,0,0,3.49
M0086823,C019018,SMS,2024-05-13,0,0,1,16.13
M0086824,C040166,Social Media,2024-02-15,0,1,0,19.73
M0086825,C038944,Email,2024-11-23,0,0,0,8.77
M0086826,C042633,Push Notification,2024-05-26,0,0,0,18.65
M0086827,C001130,Email,2023-02-21,0,1,0,12.53
M0086828,C004837,SMS,2025-07-29,1,0,0,10.53
M0086829,C012079,Social Media,2023-07-05,0,0,0,21.7
M0086830,C034373,Email,2025-03-12,0,0,0,0.83
M0086831,C023460,Push Notification,2024-05-16,1,0,0,8.85
M0086832,C037476,Push Notification,2023-11-05,1,0,0,13.66
M0086833,C033630,Social Media,2024-03-19,0,0,0,15.22
M0086834,C043347,Email,2023-08-31,1,1,0,10.09
M0086835,C029473,Email,2025-09-04,0,0,0,17.63
M0086836,C047449,Email,2023-05-21,0,0,0,3.99
M0086837,C034757,SMS,2023-02-05,1,0,0,10.69
M0086838,C028344,Email,2024-10-07,0,0,0,13.14
M0086839,C028884,SMS,2024-09-01,0,0,0,8.05
M0086840,C023864,Email,2024-06-09,1,0,0,19.04
M0086841,C010669,Email,2023-07-08,0,0,0,18.73
M0086842,C021791,Push Notification,2023-07-25,0,0,0,1.7
M0086843,C040021,Email,2023-04-17,0,0,0,8.38
M0086844,C041934,SMS,2025-11-04,0,0,1,13.53
M0086845,C023129,Email,2023-10-28,0,1,0,4.67
M0086846,C012788,SMS,2023-01-25,0,0,0,5.47
M0086847,C042798,Email,2025-03-06,0,0,0,11.43
M0086848,C046593,Email,2025-05-27,0,0,0,5.44
M0086849,C004681,Email,2023-01-29,0,0,0,5.98
M0086850,C014965,SMS,2024-02-28,0,0,1,9.58
M0086851,C024658,Push Notification,2025-07-27,0,0,0,14.81
M0086852,C007162,Email,2025-12-08,1,0,0,4.5
M0086853,C019984,Push Notification,2024-11-16,0,1,0,12.78
M0086854,C020565,Email,2024-03-29,1,0,0,4.91
M0086855,C034481,Push Notification,2024-01-17,0,0,0,11.05
M0086856,C001254,SMS,2023-12-26,1,1,0,14.21
M0086857,C045020,SMS,2025-07-05,1,0,0,18.9
M0086858,C012913,Social Media,2023-01-17,0,0,0,13.49
M0086859,C007039,Email,2024-10-23,1,0,0,21.57
M0086860,C049000,Social Media,2024-06-10,0,1,0,3.03
M0086861,C023996,Push Notification,2023-07-24,0,0,0,19.76
M0086862,C004160,Email,2023-01-28,0,0,0,19.28
M0086863,C035886,Email,2023-09-11,0,0,0,20.16
M0086864,C048801,SMS,2025-05-04,0,0,0,6.18
M0086865,C043710,Social Media,2025-06-10,0,0,0,17.3
M0086866,C023529,Email,2025-01-18,0,0,0,4.63
M0086867,C028261,Push Notification,2024-05-09,1,0,0,9.24
M0086868,C022410,SMS,2023-11-03,0,0,0,21.43
M0086869,C008346,Push Notification,2023-09-13,0,0,0,9.28
M0086870,C036921,Push Notification,2023-03-31,0,0,0,0.97
M0086871,C033774,Email,2025-08-23,0,0,0,14.38
M0086872,C027883,Email,2025-07-27,0,0,0,2.32
M0086873,C042839,Social Media,2024-02-25,0,1,0,15.09
