Customer_ID,Gender,Age,Marital_Status,City,State,Income_Bracket,Annual_Income,Occupation,Customer_Segment,Signup_Date,Loyalty_Tier,Preferred_Channel,App_User_Flag,Credit_Score,Household_Size,Tenure_Months,Last_Login_Days_Ago
C043868,Male,25,Single,West Bengal City 1,West Bengal,Low,479394.0,Homemaker,Premium,2021-01-29,Bronze,Mobile App,1,627,2,42,69
C043869,Female,38,Married,West Bengal City 3,West Bengal,Medium,1216725.0,Salaried,Regular,2017-02-26,Bronze,Website,1,650,5,79,44
C043870,Male,41,Married,Gujarat City 2,Gujarat,Low,195951.0,Salaried,Premium,2020-08-07,Platinum,Physical Store,1,673,2,97,19
C043871,Male,36,Single,Kerala City 1,Kerala,Medium,833953.0,Homemaker,Deal Hunter,2016-02-26,Gold,Mobile App,1,632,4,88,26
C043872,Male,18,Married,Maharashtra City 3,Maharashtra,Medium,536101.0,Salaried,Deal Hunter,2023-03-27,Bronze,Mobile App,0,700,3,15,34
C043873,Female,18,Married,Telangana City 3,Telangana,Medium,757211.0,Self Employed,Regular,2025-05-08,Bronze,Mobile App,0,750,3,13,93
C043874,Male,55,Single,Delhi City 3,Delhi,Low,333487.0,Salaried,Regular,2018-06-19,Bronze,Mobile App,1,672,1,76,24
C043875,Female,21,Married,Delhi City 1,Delhi,Low,370859.0,Retired,Value Seeker,2022-10-12,Silver,Website,0,626,1,13,4
C043876,Female,36,Married,Telangana City 1,Telangana,Low,384088.0,Salaried,Regular,2017-11-17,Silver,Physical Store,0,678,3,76,30
C043877,Male,48,Divorced,Kerala City 1,Kerala,High,1679131.0,Salaried,Regular,2020-08-18,Bronze,Website,0,783,6,101,102
C043878,Male,25,Married,Gujarat City 2,Gujarat,Low,329982.0,Salaried,Value Seeker,2023-01-26,Bronze,Mobile App,0,640,2,52,49
C043879,Male,41,Single,Telangana City 1,Telangana,Low,444899.0,Salaried,Value Seeker,2019-08-22,Bronze,Physical Store,0,578,3,52,49
C043880,Female,50,Married,Gujarat City 1,Gujarat,Low,258398.0,Salaried,Premium,2016-12-25,Bronze,Mobile App,1,630,3,27,207
C043881,Female,46,Married,Tamil Nadu City 1,Tamil Nadu,,399287.0,Self Employed,Value Seeker,2022-09-13,Gold,Mobile App,1,640,3,30,0
C043882,Male,43,Single,Tamil Nadu City 1,Tamil Nadu,Medium,949279.0,Self Employed,Regular,2025-09-11,Gold,Mobile App,1,708,3,35,36
C043883,Female,35,Single,Tamil Nadu City 2,Tamil Nadu,Medium,564613.0,Salaried,Value Seeker,2025-09-09,Platinum,Mobile App,0,825,1,6,6
C043884,Male,37,Married,Maharashtra City 1,Maharashtra,,2388217.0,Student,Regular,2021-04-02,Bronze,Mobile App,1,617,2,37,52
C043885,Male,29,Single,Telangana City 1,Telangana,Low,362849.0,Student,Value Seeker,2024-05-16,Silver,Physical Store,0,694,3,78,84
C043886,Male,35,Married,Gujarat City 2,Gujarat,Medium,598289.0,Salaried,Value Seeker,2020-05-31,Silver,Website,0,738,3,3,20
C043887,Female,47,Married,Delhi City 1,Delhi,Low,447569.0,Salaried,Regular,2020-07-17,Bronze,Mobile App,1,749,4,15,18
C043888,Female,63,Single,Uttar Pradesh City 3,Uttar Pradesh,Low,290243.0,Salaried,Value Seeker,2023-11-18,Silver,Website,1,723,6,71,14
C043889,Female,33,Single,Tamil Nadu City 2,Tamil Nadu,High,2798135.0,Salaried,Regular,2021-02-16,Bronze,Mobile App,0,693,6,13,45
C043890,Male,34,Married,Maharashtra City 2,Maharashtra,Medium,1055307.0,,Regular,2016-10-24,Bronze,Website,1,639,5,76,18
C043891,Female,39,Married,Rajasthan City 3,Rajasthan,Low,349610.0,Homemaker,Premium,2017-06-10,Bronze,Mobile App,1,634,4,85,19
C043892,Female,36,Married,Telangana City 3,Telangana,Low,120000.0,Retired,Value Seeker,2017-09-09,Gold,Website,1,758,4,55,24
C043893,Female,41,Single,Rajasthan City 3,Rajasthan,Low,258795.0,Salaried,Premium,2023-01-26,Silver,Mobile App,0,649,1,97,33
C043894,Male,26,Married,Kerala City 2,Kerala,High,,Homemaker,Regular,2016-01-05,Silver,Mobile App,0,688,3,35,102
C043895,Female,34,Married,Gujarat City 3,Gujarat,Medium,913801.0,Salaried,Value Seeker,2025-09-17,Bronze,Website,1,742,1,119,140
C043896,Female,32,Divorced,Maharashtra City 2,Maharashtra,High,1596135.0,Salaried,Value Seeker,2023-08-05,Silver,Website,1,757,6,1,28
C043897,Female,18,Married,Gujarat City 2,Gujarat,Medium,745933.0,Salaried,Value Seeker,2020-10-19,Silver,Physical Store,1,649,2,113,0
C043898,Male,31,Single,Maharashtra City 3,Maharashtra,High,1141285.0,Retired,Premium,2025-11-11,Bronze,Website,0,829,3,71,188
C043899,Male,38,Single,Telangana City 2,Telangana,Low,208802.0,Salaried,Value Seeker,2021-08-28,Bronze,Mobile App,0,654,4,113,140
C043900,Male,59,Married,Maharashtra City 2,Maharashtra,Medium,993109.0,Salaried,Regular,2017-09-27,Gold,Website,0,777,2,15,36
C043901,Male,42,Married,Kerala City 2,Kerala,Medium,579785.0,Homemaker,Value Seeker,2019-08-20,Bronze,Website,1,617,4,96,19
C043902,Female,51,Married,Telangana City 1,Telangana,Very High,4423201.0,,Regular,2019-06-15,Bronze,Website,0,759,2,99,38
C043903,Female,35,Single,Karnataka City 3,Karnataka,Medium,1105261.0,Salaried,Deal Hunter,2022-02-13,Silver,Physical Store,0,684,5,94,24
C043904,Male,31,Married,West Bengal City 1,West Bengal,Medium,764160.0,Salaried,Premium,2022-07-19,Silver,Physical Store,0,692,4,11,2
C043905,Other,62,Married,Delhi City 3,Delhi,Medium,935920.0,Salaried,Regular,2021-06-04,Silver,Website,1,591,6,23,0
C043906,Female,28,Married,Maharashtra City 3,Maharashtra,High,1618355.0,Salaried,Deal Hunter,2018-05-10,Silver,Mobile App,0,836,5,66,30
C043907,Male,33,Married,Gujarat City 1,Gujarat,Low,380203.0,Salaried,Regular,2022-08-13,Bronze,Mobile App,1,672,1,64,71
C043908,Female,40,Single,Tamil Nadu City 1,Tamil Nadu,Medium,974747.0,Self Employed,Regular,2017-04-13,Bronze,Mobile App,0,652,2,82,66
C043909,Male,39,Married,Maharashtra City 2,Maharashtra,Medium,932641.0,Salaried,Premium,2022-04-16,Bronze,Mobile App,0,583,3,13,45
C043910,Male,18,Single,Gujarat City 2,Gujarat,Low,165791.0,Self Employed,Deal Hunter,2021-04-05,Gold,Physical Store,1,637,3,111,40
C043911,Male,25,Married,Rajasthan City 1,Rajasthan,Low,242633.0,Self Employed,Regular,2022-04-15,Silver,Mobile App,0,659,3,108,45
C043912,Male,32,Married,Karnataka City 2,Karnataka,Low,312046.0,Salaried,Value Seeker,2025-12-08,Bronze,Physical Store,0,789,2,1,54
C043913,Female,33,Single,Maharashtra City 3,Maharashtra,,589277.0,Salaried,Value Seeker,2025-06-25,Gold,Website,1,642,2,93,0
C043914,Female,26,Married,Delhi City 1,Delhi,Medium,1109281.0,Salaried,Premium,2025-07-16,Bronze,Website,1,692,4,90,20
C043915,Male,45,Single,Delhi City 1,Delhi,Low,295656.0,Salaried,Premium,2023-05-30,Silver,Physical Store,1,688,4,58,4
C043916,Female,36,Married,Telangana City 2,Telangana,Medium,,Homemaker,Regular,2019-11-26,Gold,Website,1,675,1,120,110
C043917,Female,24,Single,Gujarat City 2,Gujarat,Medium,646218.0,Salaried,Deal Hunter,2024-12-10,Silver,Physical Store,0,841,6,118,43
C043918,Male,36,Single,Maharashtra City 2,Maharashtra,Low,293455.0,Salaried,Value Seeker,2022-08-09,Bronze,Mobile App,0,722,4,42,47
C043919,Female,41,Married,Tamil Nadu City 2,Tamil Nadu,High,1298807.0,Salaried,Regular,2021-02-08,Silver,Mobile App,1,662,4,74,63
C043920,Male,49,Single,Uttar Pradesh City 2,Uttar Pradesh,Low,274595.0,Student,Deal Hunter,2016-09-02,Bronze,Mobile App,1,584,1,7,289
C043921,Female,28,Married,Tamil Nadu City 1,Tamil Nadu,Low,481973.0,Self Employed,Premium,2019-10-23,Bronze,Mobile App,0,725,2,20,56
C043922,Female,32,Single,Maharashtra City 1,Maharashtra,Low,172903.0,Self Employed,Regular,2024-12-06,Gold,Website,1,792,1,117,18
C043923,Female,24,Married,Karnataka City 3,Karnataka,High,1834879.0,,Regular,2023-04-21,Silver,Mobile App,0,752,3,119,11
C043924,Female,27,Single,Uttar Pradesh City 3,Uttar Pradesh,Low,395708.0,Self Employed,Regular,2023-12-18,Platinum,Mobile App,1,850,3,48,0
C043925,Male,38,Single,Telangana City 3,Telangana,Low,417814.0,Salaried,Regular,2025-12-23,Bronze,Website,0,654,2,105,38
C043926,Female,34,Married,Karnataka City 1,Karnataka,Low,398881.0,Self Employed,Regular,2016-05-02,Silver,Physical Store,0,661,1,30,59
C043927,Male,47,Married,Rajasthan City 1,Rajasthan,Medium,820904.0,Salaried,Value Seeker,2019-01-13,Gold,Mobile App,1,705,2,71,0
C043928,Male,28,Married,Maharashtra City 1,Maharashtra,Medium,2555531.230587775,,Regular,2016-01-18,Silver,Mobile App,1,618,3,64,43
C043929,Female,30,Single,Kerala City 3,Kerala,Medium,675377.0,Salaried,Value Seeker,2017-12-05,Silver,Website,1,621,2,50,9
C043930,Female,71,Single,Maharashtra City 3,Maharashtra,Medium,1220260.0,Salaried,Value Seeker,2020-02-06,Platinum,Physical Store,1,684,3,22,13
C043931,Male,53,Married,Delhi City 3,Delhi,Medium,774591.0,Salaried,Regular,2021-11-07,Silver,Mobile App,1,826,1,96,28
C043932,Female,25,Married,Rajasthan City 3,Rajasthan,Medium,,Homemaker,Value Seeker,2022-12-03,Bronze,Mobile App,1,582,3,99,47
C043933,Male,46,Married,Tamil Nadu City 1,Tamil Nadu,Low,187742.0,Salaried,Regular,2023-08-19,Bronze,Mobile App,0,698,5,70,74
C043934,Female,39,Married,Rajasthan City 2,Rajasthan,Medium,679041.0,Self Employed,Premium,2024-05-29,Bronze,Mobile App,0,682,5,29,64
C043935,Female,45,Single,Uttar Pradesh City 2,Uttar Pradesh,High,1281184.0,Self Employed,Regular,2023-06-14,Platinum,Website,1,755,4,120,13
C043936,Female,18,Single,Tamil Nadu City 2,Tamil Nadu,Medium,1024459.0,Salaried,Regular,2019-07-08,Bronze,Website,0,733,1,35,37
C043937,Male,25,Single,Karnataka City 3,Karnataka,Medium,879977.0,Salaried,Premium,2019-12-07,Bronze,Mobile App,1,569,1,21,19
C043938,Female,38,Single,Delhi City 3,Delhi,Medium,884778.0,Salaried,Value Seeker,2023-05-26,Gold,Mobile App,1,732,4,41,37
C043939,Male,35,Married,Maharashtra City 2,Maharashtra,Medium,1057953.0,Retired,Deal Hunter,2016-05-01,Bronze,Mobile App,1,572,5,88,20
C043940,Male,45,Married,Maharashtra City 2,Maharashtra,Very High,3704929.0,Salaried,Premium,2021-12-07,Gold,Website,1,670,3,114,44
C043941,Female,18,Married,Telangana City 3,Telangana,High,1261269.0,Self Employed,Premium,2019-08-13,Silver,Website,0,735,3,9,99
C043942,Female,33,Single,Maharashtra City 2,Maharashtra,Medium,930676.0,Retired,Regular,2022-03-25,Silver,Mobile App,0,644,3,99,54
C043943,Male,36,Single,Gujarat City 3,Gujarat,Low,407032.0,Salaried,Regular,2023-07-06,Platinum,Website,0,621,4,107,5
C043944,Female,21,Married,Rajasthan City 2,Rajasthan,Low,348189.0,Self Employed,Regular,2019-04-07,Gold,Website,0,699,5,109,28
C043945,Male,37,Single,Telangana City 2,Telangana,High,,Homemaker,Deal Hunter,2022-01-24,Bronze,Website,0,807,5,47,31
C043946,Male,51,Married,Kerala City 3,Kerala,Medium,686642.0,Salaried,Value Seeker,2025-03-03,Gold,Mobile App,0,761,2,54,22
C043947,Male,34,Divorced,Uttar Pradesh City 3,Uttar Pradesh,Low,345046.0,Salaried,Deal Hunter,2016-04-14,Gold,Physical Store,1,850,2,42,1
C043948,Male,54,Married,Kerala City 2,Kerala,Medium,550014.0,Salaried,Regular,2021-08-10,Gold,Physical Store,0,629,4,57,46
C043949,Male,18,Married,Maharashtra City 1,Maharashtra,Very High,3878657.0,Salaried,Premium,2016-01-03,Silver,Website,0,721,4,23,13
C043950,Male,27,Married,Maharashtra City 2,Maharashtra,Medium,1125067.0,Salaried,Premium,2025-03-11,Bronze,Physical Store,0,697,1,16,56
C043951,Male,43,Divorced,Telangana City 1,Telangana,High,1810330.0,Retired,Value Seeker,2021-02-16,Bronze,Mobile App,1,673,1,47,92
C043952,Male,34,Married,Karnataka City 3,Karnataka,Medium,,Student,Regular,2021-02-12,Bronze,Mobile App,1,656,2,111,21
C043953,Female,40,Married,Tamil Nadu City 1,Tamil Nadu,Low,479697.0,Homemaker,Value Seeker,2017-10-08,Silver,Website,0,634,3,68,36
C043954,Male,35,Married,Kerala City 3,Kerala,,949817.0,Student,Regular,2022-02-25,Gold,Mobile App,1,818,3,60,20
C043955,Male,39,Single,Rajasthan City 1,Rajasthan,High,2171297.0,,Value Seeker,2021-07-07,Bronze,Physical Store,1,662,4,106,54
C043956,Male,44,Single,West Bengal City 1,West Bengal,Medium,1067242.0,Salaried,Value Seeker,2016-02-20,Silver,Website,0,752,3,108,122
C043957,Female,19,Married,Rajasthan City 3,Rajasthan,High,978321.0,Salaried,Regular,2017-09-13,Bronze,Website,1,584,3,63,36
C043958,Male,23,Married,Karnataka City 2,Karnataka,Low,364509.0,Salaried,Regular,2020-07-02,Bronze,Physical Store,1,705,4,99,45
C043959,Female,45,Married,Gujarat City 2,Gujarat,Very High,20925561.090283453,Salaried,Regular,2020-04-24,Bronze,Mobile App,0,540,3,87,35
C043960,Female,23,Married,Uttar Pradesh City 3,Uttar Pradesh,Low,402415.0,Homemaker,Value Seeker,2018-12-13,Silver,Mobile App,1,576,4,29,0
C043961,Female,28,Single,Telangana City 3,Telangana,High,2610173.0,Salaried,Value Seeker,2017-02-04,Bronze,Mobile App,1,630,2,59,94
C043962,Male,20,Single,Tamil Nadu City 3,Tamil Nadu,Medium,872785.0,,Value Seeker,2017-01-09,Silver,Website,1,636,2,116,21
C043963,Male,39,Single,Tamil Nadu City 1,Tamil Nadu,High,1504939.0,Salaried,Value Seeker,2017-01-13,Silver,Website,0,780,2,42,79
C043964,Female,18,Married,West Bengal City 2,West Bengal,High,1879436.0,Salaried,Deal Hunter,2019-05-01,Gold,Website,0,692,3,67,26
C043965,Female,51,Married,Uttar Pradesh City 3,Uttar Pradesh,,5401593.0,Self Employed,Regular,2019-09-14,Bronze,Physical Store,0,850,1,69,33
C043966,Female,60,Single,Karnataka City 3,Karnataka,High,2133821.0,Salaried,Value Seeker,2020-10-28,Silver,Website,0,648,5,67,34
C043967,Male,41,Married,Karnataka City 2,Karnataka,High,1415138.0,Student,Regular,2021-11-21,Silver,Mobile App,0,751,2,99,89
C043968,Female,35,Married,Rajasthan City 3,Rajasthan,Low,323302.0,Self Employed,Value Seeker,2022-05-28,Silver,Mobile App,0,589,5,90,40
C043969,Male,18,Divorced,Rajasthan City 1,Rajasthan,,990482.0,Salaried,Premium,2019-03-17,Silver,Physical Store,0,724,3,2,95
C043970,Male,31,Single,Gujarat City 1,Gujarat,Medium,1241285.0,Salaried,Deal Hunter,2023-03-02,Platinum,Mobile App,1,644,2,11,0
C043971,Female,49,Married,Karnataka City 3,Karnataka,Medium,714645.0,Homemaker,Regular,2022-04-28,Silver,Mobile App,1,694,5,22,37
C043972,Male,43,Divorced,Delhi City 1,Delhi,High,2433808.0,Salaried,Deal Hunter,2020-06-20,Gold,Mobile App,1,608,1,21,36
C043973,Female,39,Single,West Bengal City 3,West Bengal,Medium,870463.0,Salaried,Deal Hunter,2024-09-27,Bronze,Website,0,599,3,45,46
C043974,Male,52,Married,Karnataka City 3,Karnataka,Low,120000.0,Student,Regular,2025-08-14,Bronze,Physical Store,1,674,1,53,72
C043975,Female,49,Single,Tamil Nadu City 3,Tamil Nadu,Low,414967.0,,Premium,2022-10-17,Silver,Website,1,710,2,80,139
C043976,Male,18,Single,Karnataka City 2,Karnataka,Medium,838283.0,Salaried,Regular,2016-05-29,Gold,Website,0,695,1,65,37
C043977,Male,38,Single,Gujarat City 2,Gujarat,Medium,1235145.0,Salaried,Deal Hunter,2024-08-26,Bronze,Mobile App,1,789,3,24,106
C043978,Female,37,Single,Maharashtra City 2,Maharashtra,High,2322059.0,,Premium,2020-08-24,Bronze,Mobile App,1,603,5,111,71
C043979,Female,23,Married,Rajasthan City 3,Rajasthan,Medium,867887.0,Salaried,Regular,2016-09-06,Silver,Mobile App,1,703,4,20,73
C043980,Male,33,Married,Uttar Pradesh City 2,Uttar Pradesh,Very High,3941885.0,Self Employed,Regular,2023-09-24,Bronze,Website,1,657,4,1,55
C043981,Female,20,Single,Tamil Nadu City 3,Tamil Nadu,High,1499782.0,Salaried,Premium,2016-03-17,Gold,Website,0,706,4,57,32
C043982,Female,32,Married,Kerala City 1,Kerala,High,3030965.0,Self Employed,Premium,2023-09-08,Platinum,Physical Store,1,670,3,1,12
C043983,Female,36,Married,Gujarat City 3,Gujarat,Medium,1030058.0,Salaried,Regular,2019-10-09,Silver,Mobile App,0,779,2,28,21
C043984,Male,42,Single,Tamil Nadu City 1,Tamil Nadu,Low,285395.0,Salaried,Value Seeker,2022-09-19,Silver,Physical Store,1,602,2,111,3
C043985,Female,53,Married,Karnataka City 2,Karnataka,Low,366787.0,Student,Value Seeker,2016-01-07,Silver,Mobile App,0,665,3,49,91
C043986,Male,44,Married,Telangana City 3,Telangana,Medium,968503.0,Salaried,Regular,2019-11-21,Silver,Physical Store,1,624,4,19,6
C043987,Male,32,Married,Maharashtra City 2,Maharashtra,Medium,995860.0,Salaried,Premium,2025-04-22,Silver,Website,1,765,3,29,17
C043988,Male,60,Married,Uttar Pradesh City 2,Uttar Pradesh,Medium,,Student,Premium,2023-06-09,Bronze,Mobile App,0,685,4,103,89
C043989,Male,39,Single,Delhi City 2,Delhi,Low,373470.0,Retired,Premium,2021-09-03,Bronze,Physical Store,1,677,3,66,36
C043990,Male,48,Divorced,Telangana City 1,Telangana,Medium,289110.0,Retired,Value Seeker,2016-03-02,Silver,Physical Store,1,641,1,2,37
C043991,Female,31,Married,Gujarat City 1,Gujarat,Very High,2892316.0,Salaried,Regular,2025-07-21,Bronze,Physical Store,0,529,5,82,50
C043992,Male,51,Single,Karnataka City 2,Karnataka,High,1499266.0,Self Employed,Value Seeker,2024-12-12,Platinum,Physical Store,1,850,1,2,31
C043993,Female,54,Married,Rajasthan City 3,Rajasthan,Medium,722027.0,Salaried,Premium,2024-05-18,Gold,Website,1,543,3,36,0
C043994,Male,23,Married,Uttar Pradesh City 3,Uttar Pradesh,Medium,1097864.0,Student,Regular,2023-11-06,Bronze,Website,0,726,2,62,315
C043995,Female,31,Single,Maharashtra City 3,Maharashtra,,314233.0,Salaried,Value Seeker,2020-02-19,Gold,Mobile App,1,695,3,72,36
C043996,Female,51,Married,West Bengal City 3,West Bengal,Low,336107.0,Self Employed,Premium,2016-05-08,Bronze,Physical Store,0,707,4,33,78
C043997,Male,38,Married,Maharashtra City 2,Maharashtra,Very High,3355508.0,Salaried,Deal Hunter,2023-07-22,Silver,Mobile App,1,579,4,25,93
C043998,Female,42,Single,Tamil Nadu City 3,Tamil Nadu,Medium,987815.0,Self Employed,Value Seeker,2024-05-25,Gold,Website,1,716,2,2,34
C043999,Male,37,Single,Uttar Pradesh City 1,Uttar Pradesh,Medium,1026780.0,Salaried,Value Seeker,2017-07-17,Silver,Website,0,774,2,39,12
C044000,Female,18,Single,Gujarat City 1,Gujarat,High,1187757.0,Student,Value Seeker,2025-11-22,Silver,Mobile App,1,830,3,71,0
C044001,Female,42,Single,Maharashtra City 1,Maharashtra,Medium,348856.0,,Premium,2018-05-09,Bronze,Mobile App,1,707,1,41,56
C044002,Female,41,Single,Delhi City 2,Delhi,Medium,,Homemaker,Regular,2020-02-07,Silver,Physical Store,0,716,4,107,3
C044003,Female,35,Single,Tamil Nadu City 3,Tamil Nadu,Low,486520.0,Salaried,Value Seeker,2023-12-30,Bronze,Website,0,586,5,3,130
C044004,Female,48,Divorced,Uttar Pradesh City 3,Uttar Pradesh,Low,342856.0,Salaried,Deal Hunter,2020-12-22,Bronze,Website,1,718,4,99,23
C044005,Female,33,Married,Delhi City 3,Delhi,Low,356438.0,Salaried,Regular,2023-08-28,Gold,Physical Store,1,704,3,66,10
C044006,Male,45,Married,West Bengal City 2,West Bengal,Medium,661091.0,Self Employed,Premium,2023-09-16,Gold,Mobile App,1,755,5,39,6
C044007,Male,64,Married,Gujarat City 2,Gujarat,Medium,374547.0,,Value Seeker,2025-08-25,Bronze,Physical Store,1,669,3,63,71
C044008,Male,28,Single,Karnataka City 3,Karnataka,Medium,,Student,Value Seeker,2024-11-01,Bronze,Physical Store,0,731,6,114,49
C044009,Female,48,Married,Karnataka City 3,Karnataka,High,2271247.0,Self Employed,Deal Hunter,2019-10-19,Gold,Mobile App,0,757,4,47,5
C044010,Female,27,Married,West Bengal City 3,West Bengal,Very High,2122247.0,Homemaker,Premium,2023-03-03,Bronze,Website,0,761,2,115,75
C044011,Male,34,Single,Rajasthan City 2,Rajasthan,,2063145.0,Student,Regular,2018-11-08,Bronze,Mobile App,0,684,3,82,75
C044012,Male,41,Married,Uttar Pradesh City 1,Uttar Pradesh,High,1916221.0,Self Employed,Regular,2023-11-17,Gold,Physical Store,0,725,4,94,33
C044013,Male,43,Single,Gujarat City 2,Gujarat,Low,417773.0,Homemaker,Value Seeker,2019-06-22,Silver,Physical Store,0,668,1,41,22
C044014,Male,48,Married,Telangana City 3,Telangana,Very High,3940525.0,Salaried,Regular,2022-12-19,Silver,Website,0,686,4,12,8
C044015,Female,56,Single,Rajasthan City 1,Rajasthan,Medium,785371.0,Student,Deal Hunter,2018-03-28,Silver,Physical Store,0,767,6,73,73
C044016,Female,22,Single,Uttar Pradesh City 1,Uttar Pradesh,Medium,816157.0,,Regular,2019-11-25,Bronze,Website,0,673,1,36,47
C044017,Female,42,Divorced,Tamil Nadu City 1,Tamil Nadu,Medium,772548.0,Homemaker,Regular,2019-02-01,Silver,Website,0,672,3,64,110
C044018,Female,18,Married,Tamil Nadu City 2,Tamil Nadu,High,2015519.0,Retired,Value Seeker,2024-06-09,Bronze,Mobile App,0,796,3,27,173
C044019,Male,29,Married,Tamil Nadu City 3,Tamil Nadu,High,1822807.0,Self Employed,Regular,2019-04-02,Silver,Mobile App,1,468,1,63,22
C044020,Male,47,Married,Maharashtra City 2,Maharashtra,Medium,812289.0,Salaried,Regular,2018-03-22,Gold,Mobile App,1,750,3,119,5
C044021,Female,39,Single,West Bengal City 1,West Bengal,Medium,415851.0,Self Employed,Regular,2023-03-23,Silver,Mobile App,1,735,3,18,1
C044022,Female,38,Single,Maharashtra City 2,Maharashtra,Medium,688700.0,Salaried,Deal Hunter,2020-02-21,Silver,Website,1,654,1,37,41
C044023,Male,32,Married,Maharashtra City 1,Maharashtra,Medium,918979.0,Salaried,Value Seeker,2016-12-07,Silver,Physical Store,1,515,3,14,0
C044024,Male,40,Married,Telangana City 2,Telangana,High,1854483.0,Self Employed,Value Seeker,2018-07-30,Bronze,Website,0,566,4,52,41
C044025,Female,30,Single,West Bengal City 2,West Bengal,Medium,1050069.0,Salaried,Value Seeker,2021-03-12,Bronze,Website,0,715,3,29,68
C044026,Female,53,Married,Telangana City 3,Telangana,Medium,713036.0,Student,Premium,2021-08-12,Silver,Website,0,803,5,30,22
C044027,Male,30,Single,West Bengal City 3,West Bengal,Medium,736139.0,Self Employed,Value Seeker,2021-01-07,Bronze,Mobile App,0,712,3,55,212
C044028,Male,35,Single,West Bengal City 3,West Bengal,Medium,1442138.0,Salaried,Premium,2020-01-13,Bronze,Physical Store,0,526,3,116,78
C044029,Male,43,Married,West Bengal City 2,West Bengal,Low,466200.0,Self Employed,Regular,2020-03-03,Platinum,Website,1,753,1,59,18
C044030,Male,18,Single,Rajasthan City 1,Rajasthan,Low,339052.0,Salaried,Regular,2024-11-19,Silver,Mobile App,1,732,1,5,28
C044031,Male,32,Single,Delhi City 3,Delhi,Low,292115.0,Salaried,Value Seeker,2016-11-05,Silver,Website,1,599,2,38,18
C044032,Male,49,Single,Uttar Pradesh City 1,Uttar Pradesh,Medium,1144296.0,Salaried,Deal Hunter,2020-09-13,Gold,Website,1,751,5,115,0
C044033,Female,46,Single,Maharashtra City 3,Maharashtra,Medium,1041249.0,Salaried,Deal Hunter,2019-02-03,Silver,Mobile App,1,699,1,52,0
C044034,Female,19,Married,Maharashtra City 2,Maharashtra,Medium,651260.0,Salaried,Regular,2016-10-03,Bronze,Physical Store,1,696,3,114,22
C044035,Female,29,Single,West Bengal City 1,West Bengal,Low,146330.0,Salaried,Value Seeker,2025-02-22,Silver,Website,1,626,2,66,9
C044036,Male,64,Married,West Bengal City 2,West Bengal,Low,437169.0,Self Employed,Deal Hunter,2022-07-11,Bronze,Website,0,698,2,27,54
C044037,Male,27,Single,Delhi City 1,Delhi,Low,379008.0,Salaried,Regular,2024-04-22,Silver,Mobile App,0,686,3,10,21
C044038,Male,19,Married,West Bengal City 3,West Bengal,Low,397949.0,Self Employed,Value Seeker,2018-04-30,Bronze,Physical Store,1,599,2,42,37
C044039,Male,26,Married,Karnataka City 3,Karnataka,High,873546.0,Self Employed,Premium,2024-12-21,Gold,Website,1,724,2,49,0
C044040,Female,43,Divorced,Maharashtra City 2,Maharashtra,Low,500383.0,Salaried,Regular,2019-10-23,Bronze,Website,1,650,5,91,108
C044041,Male,31,Single,Maharashtra City 1,Maharashtra,Medium,1209361.0,Salaried,Regular,2019-09-25,Bronze,Mobile App,1,527,3,97,38
C044042,Female,18,Single,Maharashtra City 2,Maharashtra,Medium,849235.0,Salaried,Regular,2021-02-09,Bronze,Physical Store,1,615,4,109,16
C044043,Female,29,Married,Kerala City 2,Kerala,Medium,561417.0,Salaried,Regular,2016-08-27,Bronze,Website,1,694,3,36,20
C044044,Male,46,Married,Gujarat City 1,Gujarat,Low,338182.0,Salaried,Regular,2021-08-22,Gold,Mobile App,0,585,4,56,11
C044045,Male,57,Single,West Bengal City 2,West Bengal,Medium,971294.0,Salaried,Value Seeker,2016-04-26,Silver,Physical Store,0,694,3,69,23
C044046,Female,24,Married,Telangana City 1,Telangana,Low,438915.0,Self Employed,Regular,2021-10-10,Gold,Mobile App,1,775,2,75,9
C044047,Female,44,Single,Gujarat City 3,Gujarat,Very High,4261894.0,Salaried,Value Seeker,2025-11-25,Silver,Mobile App,1,701,2,74,27
C044048,Male,27,Married,West Bengal City 2,West Bengal,High,1421195.0,Self Employed,Value Seeker,2022-08-29,Bronze,Website,1,595,2,101,32
C044049,Female,58,Married,Gujarat City 3,Gujarat,,845777.0,Salaried,Value Seeker,2021-05-22,Platinum,Mobile App,0,658,4,105,104
C044050,Female,37,Single,Maharashtra City 2,Maharashtra,Low,619280.0,Salaried,Value Seeker,2024-07-24,Bronze,Physical Store,0,760,3,106,75
C044051,Female,28,Single,Kerala City 2,Kerala,Medium,930391.0,Student,Value Seeker,2024-01-02,Gold,Mobile App,1,718,2,91,44
C044052,Female,43,Married,Karnataka City 1,Karnataka,Low,385216.0,Salaried,Regular,2020-02-21,Gold,Website,0,663,3,74,1
C044053,Female,18,Married,Karnataka City 2,Karnataka,High,1692292.0,Self Employed,Regular,2017-12-22,Gold,Physical Store,1,658,2,108,20
C044054,Male,30,Married,Delhi City 2,Delhi,High,1981698.0,Self Employed,Regular,2019-06-10,Bronze,Mobile App,0,765,2,66,39
C044055,Female,27,Married,Kerala City 3,Kerala,Low,384458.0,Student,Regular,2021-11-19,Bronze,Mobile App,0,582,4,15,93
