Customer_ID,Age,Loyalty_Tier,Credit_Score,Tenure_Months,Last_Login_Days_Ago,Total_Orders,Total_Revenue,Avg_Order_Value,Total_Quantity,Recency_Days,Total_Tickets,Avg_Satisfaction,Escalation_Rate,Campaigns_Received,Campaign_Open_Rate,Campaign_Click_Rate,Campaign_Response_Rate,Total_Sessions,Avg_Pages_Viewed,Cart_Rate,Web_Purchase_Rate,Churn_Flag,Future_VIP_Flag,Customer_Lifetime_Value
C038629,22,Bronze,627,87,77,11,365957.7,33268.88,31,365,2,4.5,0.5,1,0.0,0.0,0.0,3,5.33,0.667,0.0,1,1,477138.27
C038630,36,Bronze,606,48,16,6,62971.13,10495.19,14,365,2,2.5,0.0,1,0.0,0.0,0.0,5,5.2,0.4,0.0,1,0,73176.85
C038631,30,Bronze,710,24,37,6,72512.52,12085.42,14,365,2,4.0,0.0,1,0.0,0.0,0.0,9,5.11,0.333,0.222,0,0,86241.03
C038632,52,Gold,766,41,37,4,34260.86,8565.22,10,365,3,2.67,0.333,2,0.5,0.5,0.0,13,9.77,0.692,0.308,0,0,36327.6
C038633,24,Bronze,657,40,18,5,476591.96,95318.39,17,365,1,5.0,0.0,3,0.333,0.333,0.333,3,5.33,0.333,0.0,0,1,608804.8
C038634,34,Silver,669,99,0,6,125799.85,20966.64,16,365,1,3.0,0.0,2,0.0,0.0,0.5,5,9.6,0.6,0.0,0,1,159115.89
C038635,49,Silver,670,92,7,5,75841.61,15168.32,13,365,3,4.67,0.0,3,0.333,0.0,0.0,6,7.83,0.833,0.667,0,0,99806.97
C038636,43,Bronze,757,120,40,7,136297.75,19471.11,15,365,1,1.0,0.0,1,0.0,0.0,0.0,5,5.2,0.6,0.4,1,0,180803.34
C038637,37,Bronze,572,63,43,5,27741.66,5548.33,12,365,3,4.0,0.333,2,0.0,0.0,0.0,4,7.0,0.5,0.5,1,0,30881.09
C038638,34,Silver,660,64,0,5,90855.94,18171.19,12,365,2,4.0,0.0,2,0.0,0.0,0.0,5,9.0,0.8,0.2,0,1,111198.28
C038639,34,Gold,738,11,0,3,9338.49,3112.83,4,365,1,5.0,0.0,3,1.0,0.0,0.0,6,9.33,0.5,0.5,0,0,11701.86
C038640,43,Bronze,665,48,91,9,107953.88,11994.88,30,365,3,4.0,0.0,3,0.0,0.0,0.0,3,5.67,0.667,0.333,0,1,133191.09
C038641,29,Silver,610,59,0,4,33884.83,8471.21,9,365,1,5.0,0.0,2,0.0,0.0,0.0,4,7.0,0.5,0.25,1,0,37693.42
C038642,31,Bronze,762,66,35,7,102168.75,14595.54,20,365,5,4.4,0.0,2,0.0,0.5,0.0,6,5.33,0.333,0.167,0,1,137223.17
C038643,18,Bronze,730,57,32,3,38573.58,12857.86,6,365,1,1.0,1.0,3,0.333,0.0,0.0,6,4.67,0.5,0.333,0,1,49583.49
C038644,54,Bronze,675,44,75,7,90301.31,12900.19,16,365,3,4.33,0.0,2,0.0,0.0,0.0,13,5.69,0.385,0.0,0,1,112629.25
C038645,36,Silver,791,105,32,7,171659.38,24522.77,19,365,2,3.5,0.0,2,0.0,0.0,0.0,9,7.33,0.556,0.222,1,1,183395.87
C038646,18,Bronze,657,1,21,5,112987.9,22597.58,13,365,0,3.0,0.0,0,0.0,0.0,0.0,2,6.5,1.0,0.5,1,0,133111.23
C038647,35,Bronze,704,28,233,4,104326.25,26081.56,14,365,5,4.2,0.2,3,0.333,0.0,0.0,4,7.0,0.25,0.0,1,0,120578.64
C038648,39,Bronze,757,102,108,6,65961.14,10993.52,24,365,6,3.33,0.167,1,0.0,0.0,0.0,5,6.0,0.8,0.4,1,0,76342.42
C038649,46,Bronze,724,82,31,4,57935.48,14483.87,11,365,1,5.0,0.0,5,0.0,0.0,0.0,9,5.67,0.333,0.333,1,0,72452.34
C038650,18,Gold,807,36,16,3,118666.75,39555.58,7,365,5,4.4,0.0,4,0.5,0.25,0.25,5,7.4,0.8,0.4,1,1,157797.36
C038651,37,Bronze,518,120,165,5,40537.73,8107.55,14,365,3,4.0,0.0,4,0.5,0.0,0.25,4,5.5,0.5,0.0,1,0,48821.14
C038652,37,Bronze,670,46,100,6,189051.95,31508.66,16,365,1,5.0,0.0,4,0.0,0.0,0.25,9,4.33,0.444,0.444,1,1,221373.65
C038653,18,Gold,708,115,90,9,188151.1,20905.68,25,365,3,4.0,0.333,0,0.0,0.0,0.0,5,9.8,0.6,0.6,0,1,211449.78
C038654,26,Bronze,623,52,38,5,146562.1,29312.42,43,365,0,3.0,0.0,6,0.333,0.0,0.0,3,8.0,0.0,0.0,1,1,161853.95
C038655,26,Bronze,758,116,56,9,875826.28,97314.03,68,365,0,3.0,0.0,3,0.0,0.0,0.0,5,7.4,0.6,0.2,0,1,1046150.14
C038656,50,Gold,738,118,60,8,33286.63,4160.83,15,365,0,3.0,0.0,2,1.0,0.0,0.0,7,11.29,0.286,0.0,0,0,39491.5
C038657,33,Gold,850,87,0,4,59184.98,14796.24,8,365,3,3.0,0.667,0,0.0,0.0,0.0,4,7.0,0.75,0.25,0,0,78361.55
C038658,31,Silver,611,95,72,3,28872.36,9624.12,9,365,2,4.0,0.0,1,0.0,1.0,0.0,10,7.5,0.8,0.3,0,0,34724.92
C038659,46,Gold,722,81,62,7,1173071.05,167581.58,98,365,3,4.67,0.0,3,0.333,0.667,0.0,6,10.0,0.833,0.333,1,1,1365449.05
C038660,28,Silver,668,12,256,6,118316.85,19719.48,18,365,2,2.5,0.0,1,0.0,0.0,0.0,5,8.4,0.4,0.6,0,1,144627.18
C038661,21,Bronze,655,18,123,3,58157.79,19385.93,4,365,1,3.0,1.0,1,0.0,0.0,0.0,2,5.0,0.5,0.0,1,0,75490.73
C038662,41,Silver,738,28,61,6,81806.68,13634.45,21,365,2,3.5,0.0,3,0.667,0.333,0.0,6,9.33,0.667,0.167,1,1,96440.38
C038663,45,Silver,757,51,49,2,23140.96,11570.48,27,365,1,4.0,0.0,3,0.0,0.0,0.0,6,6.17,0.833,0.333,1,0,27317.24
C038664,51,Silver,698,75,0,2,68642.27,34321.14,5,365,2,3.5,0.0,3,0.333,0.333,0.0,7,7.0,0.429,0.286,1,1,73912.54
C038665,31,Silver,713,15,15,6,75779.26,12629.88,14,365,3,3.67,0.0,2,0.0,0.0,0.0,3,8.0,0.667,0.0,0,1,89928.21
C038666,36,Gold,671,61,61,3,29130.11,9710.04,6,365,3,4.33,0.333,1,0.0,0.0,0.0,4,9.25,0.25,0.5,0,0,38939.9
C038667,37,Gold,798,35,0,9,121958.79,13550.98,20,365,2,2.5,0.0,2,0.5,0.0,0.0,4,10.75,0.5,0.25,0,1,157061.88
C038668,45,Bronze,594,100,56,5,125371.8,25074.36,12,365,1,3.0,0.0,0,0.0,0.0,0.0,5,5.0,0.4,0.4,1,1,134687.98
C038669,49,Silver,720,110,85,9,243838.4,27093.16,47,365,2,4.5,0.0,0,0.0,0.0,0.0,7,7.0,0.571,0.143,0,1,300377.08
C038670,18,Bronze,698,15,56,5,84480.23,16896.05,13,365,0,3.0,0.0,2,0.0,0.0,0.0,4,6.0,0.25,0.25,0,0,102648.89
C038671,42,Gold,850,22,41,5,54038.03,10807.61,15,365,4,3.75,0.0,4,0.25,0.0,0.0,10,8.3,0.7,0.4,0,1,69299.03
C038672,28,Gold,705,108,23,8,214442.56,26805.32,21,365,1,5.0,0.0,3,0.333,0.0,0.0,6,8.5,0.5,0.333,0,1,267311.76
C038673,40,Gold,735,33,42,5,53627.55,10725.51,14,365,1,5.0,0.0,0,0.0,0.0,0.0,3,7.67,1.0,0.0,0,0,61034.19
C038674,40,Gold,714,106,47,3,168101.83,56033.94,9,365,0,3.0,0.0,3,0.333,0.333,0.0,6,10.67,0.667,0.167,0,1,193492.18
C038675,20,Bronze,561,59,33,6,79966.17,13327.7,15,365,0,3.0,0.0,0,0.0,0.0,0.0,2,5.0,0.5,0.0,1,0,91974.11
C038676,35,Gold,700,91,2,3,90672.26,30224.09,9,365,2,3.5,0.5,2,0.5,0.0,0.0,5,9.8,0.8,0.4,1,1,109332.64
C038677,33,Bronze,581,108,141,3,23889.48,7963.16,6,365,1,4.0,0.0,3,0.0,0.0,0.0,10,6.0,0.5,0.0,1,0,27618.64
C038678,41,Silver,624,48,0,7,150154.24,21450.61,19,365,0,3.0,0.0,3,0.333,0.0,0.0,8,7.0,0.375,0.125,0,1,199258.45
C038679,35,Silver,739,75,0,3,27666.67,9222.22,9,365,2,5.0,0.0,1,0.0,0.0,0.0,3,6.67,0.333,0.333,0,0,35582.09
C038680,49,Platinum,835,105,0,6,309510.03,51585.0,21,365,2,3.5,0.0,2,0.0,0.0,0.5,8,8.88,1.0,0.625,0,1,335824.73
C038681,27,Silver,625,35,2,3,5450.33,1816.78,7,365,1,5.0,0.0,5,0.2,0.2,0.0,6,6.83,0.667,0.5,0,0,7155.51
C038682,23,Bronze,705,10,61,5,23816.31,4763.26,9,365,1,4.0,0.0,1,0.0,0.0,0.0,7,5.86,0.714,0.429,0,0,31460.77
C038683,26,Gold,733,118,15,9,327160.74,36351.19,43,365,4,3.25,0.25,1,0.0,0.0,0.0,5,9.8,0.6,0.2,1,1,395584.72
C038684,41,Gold,749,74,151,0,0.0,0.0,0,365,0,3.0,0.0,4,0.25,0.25,0.0,6,8.33,0.667,0.333,1,0,0.0
C038685,45,Bronze,563,30,55,6,264785.08,44130.85,18,365,3,4.33,0.0,2,0.0,0.0,0.0,6,7.33,0.333,0.167,1,1,327138.19
C038686,33,Bronze,653,16,34,1,2551.32,2551.32,2,365,2,3.5,0.0,2,0.0,0.0,0.0,7,7.86,0.714,0.143,0,0,2770.64
C038687,29,Silver,772,84,38,6,43872.81,7312.13,13,365,3,4.0,0.333,2,0.0,0.0,0.0,4,8.25,0.25,0.25,0,0,54802.25
C038688,44,Gold,718,100,53,6,191337.88,31889.65,26,365,3,4.67,0.0,2,0.5,0.0,0.0,3,10.0,0.667,0.333,0,1,207298.19
C038689,44,Silver,744,116,38,5,58092.7,11618.54,9,365,1,2.0,0.0,0,0.0,0.0,0.0,2,11.0,0.5,0.5,1,1,70506.89
C038690,44,Bronze,600,80,20,6,57962.3,9660.38,25,365,3,4.33,0.0,2,0.5,0.5,0.0,6,4.5,0.333,0.167,1,0,77554.07
C038691,28,Silver,739,118,73,5,47555.8,9511.16,11,365,1,5.0,0.0,0,0.0,0.0,0.0,5,9.0,0.8,0.2,0,0,54180.87
C038692,33,Silver,582,68,2,4,131238.56,32809.64,8,365,0,3.0,0.0,2,1.0,0.0,0.0,6,9.0,0.833,0.333,0,1,138081.43
C038693,40,Silver,591,38,6,4,99169.97,24792.49,8,365,1,3.0,1.0,4,0.25,0.25,0.0,5,7.8,0.8,0.2,0,0,123348.19
C038694,49,Gold,711,19,3,4,143343.56,35835.89,15,365,4,4.5,0.0,1,0.0,0.0,0.0,4,7.5,0.5,0.5,0,1,188422.19
C038695,40,Bronze,685,4,64,7,16309.1,2329.87,18,365,5,3.6,0.0,0,0.0,0.0,0.0,6,5.0,0.333,0.167,1,0,20505.3
C038696,25,Silver,750,112,80,5,110611.38,22122.28,10,365,1,4.0,0.0,2,0.0,0.0,0.0,10,8.4,0.3,0.3,0,1,139053.96
C038697,48,Silver,717,51,16,7,79699.56,11385.65,18,365,2,3.0,0.0,1,1.0,0.0,0.0,4,6.5,0.0,0.25,0,1,90095.48
C038698,54,Silver,694,58,22,10,282586.04,28258.6,24,365,1,4.0,0.0,3,0.0,0.0,0.0,7,7.14,0.571,0.571,0,1,332311.33
C038699,29,Bronze,693,23,36,3,159034.13,53011.38,12,365,3,4.0,0.0,5,0.2,0.2,0.2,7,7.29,0.429,0.286,1,1,198483.2
C038700,43,Bronze,713,85,31,7,128714.29,18387.76,20,365,5,4.2,0.0,2,0.0,0.0,0.0,10,5.8,0.5,0.1,1,1,173606.83
C038701,46,Bronze,684,113,126,10,220453.78,22045.38,23,365,0,3.0,0.0,3,0.0,0.0,0.0,12,5.75,0.333,0.083,1,1,246454.08
C038702,36,Bronze,761,33,68,9,142941.26,15882.36,19,365,3,4.33,0.0,2,0.5,0.0,0.0,5,5.6,0.8,0.0,1,1,152390.56
C038703,38,Bronze,807,116,28,5,80978.91,16195.78,16,365,5,4.0,0.2,1,0.0,1.0,0.0,6,5.67,0.167,0.333,0,1,102862.81
C038704,40,Silver,668,118,71,5,52553.35,10510.67,12,365,2,4.5,0.0,1,0.0,1.0,0.0,8,7.0,0.5,0.25,1,0,65458.92
C038705,54,Gold,590,7,0,4,64886.06,16221.52,10,365,2,3.5,0.5,1,0.0,0.0,0.0,3,9.33,0.333,0.0,0,1,74674.66
C038706,41,Silver,648,97,0,7,344808.27,49258.32,25,365,3,2.67,0.0,1,0.0,0.0,0.0,3,7.67,1.0,1.0,0,1,443300.0
C038707,27,Silver,661,61,55,5,40167.96,8033.59,9,365,0,3.0,0.0,5,0.0,0.0,0.2,11,7.45,0.182,0.182,1,0,52953.52
C038708,47,Bronze,746,89,177,6,130771.93,21795.32,15,365,1,4.0,0.0,4,0.0,0.0,0.0,7,5.14,0.286,0.143,1,1,143015.2
C038709,21,Silver,723,1,8,5,144550.33,28910.07,17,365,2,3.5,0.0,3,0.333,0.333,0.333,8,6.0,0.25,0.125,0,1,166358.74
C038710,42,Platinum,781,6,32,6,107931.42,17988.57,13,365,1,5.0,0.0,1,0.0,0.0,0.0,2,10.5,0.5,0.5,0,1,138152.16
C038711,50,Gold,733,20,13,9,220359.52,24484.39,25,365,5,4.6,0.0,2,0.5,0.0,0.0,8,8.0,0.5,0.25,1,1,248716.49
C038712,28,Gold,717,46,16,8,76441.61,9555.2,11,365,0,3.0,0.0,0,0.0,0.0,0.0,2,7.0,0.5,0.5,0,0,102843.23
C038713,38,Silver,718,93,21,4,52322.94,13080.74,7,365,3,4.33,0.0,3,0.333,0.0,0.0,3,5.67,0.333,0.667,0,0,67708.13
C038714,48,Gold,689,62,19,7,567071.85,81010.26,61,365,1,5.0,0.0,1,1.0,1.0,0.0,9,9.67,0.889,0.556,0,1,687409.45
C038715,41,Silver,736,12,60,5,89937.67,17987.53,13,365,2,4.5,0.0,3,0.667,0.333,0.0,3,7.33,0.667,0.667,1,0,118612.36
C038716,34,Gold,783,45,7,3,94196.55,31398.85,17,365,1,5.0,0.0,1,1.0,1.0,0.0,4,8.5,0.75,0.5,0,1,105480.26
C038717,27,Bronze,715,80,101,7,261237.91,37319.7,23,365,4,3.75,0.0,4,0.5,0.0,0.0,5,5.8,0.4,0.2,1,1,345882.32
C038718,45,Gold,701,28,192,9,45787.75,5087.53,18,365,1,5.0,0.0,0,0.0,0.0,0.0,10,9.7,0.4,0.3,1,0,58857.32
C038719,32,Platinum,699,113,43,5,226090.92,45218.18,10,365,3,4.33,0.333,2,0.5,0.0,0.0,5,11.2,0.6,0.2,0,1,238211.28
C038720,30,Silver,705,41,0,3,27362.26,9120.75,10,365,1,2.0,1.0,1,0.0,0.0,1.0,5,7.4,0.6,0.8,0,0,28890.06
C038721,23,Silver,760,120,5,6,248474.14,41412.36,15,365,6,4.17,0.0,0,0.0,0.0,0.0,3,8.0,0.333,0.333,0,1,302454.32
C038722,36,Bronze,580,56,74,8,140482.41,17560.3,20,365,0,3.0,0.0,0,0.0,0.0,0.0,2,8.0,1.0,0.0,1,1,174320.8
C038723,33,Silver,718,44,13,8,39189.84,4898.73,17,365,1,4.0,0.0,1,0.0,0.0,0.0,6,8.33,0.333,0.167,1,0,41422.44
C038724,57,Platinum,731,66,0,6,110115.03,18352.5,11,365,0,3.0,0.0,3,0.667,1.0,0.0,6,10.0,0.667,0.167,0,0,130113.33
C038725,56,Silver,518,12,0,4,6404.6,1601.15,10,365,3,4.33,0.0,3,0.333,0.0,0.0,7,6.43,0.857,0.143,1,0,8479.42
C038726,36,Silver,625,120,55,8,112947.0,14118.38,23,365,1,4.0,0.0,3,0.0,0.333,0.0,4,7.0,0.5,0.25,1,1,141914.87
C038727,39,Gold,739,51,35,10,105502.68,10550.27,29,365,1,2.0,1.0,5,0.4,0.0,0.0,6,8.67,0.667,0.333,0,1,114559.74
C038728,47,Bronze,654,118,54,3,128468.12,42822.71,10,365,0,3.0,0.0,1,0.0,0.0,0.0,5,6.0,0.2,0.2,1,0,171332.9
C038729,18,Silver,655,24,26,3,89107.4,29702.47,6,365,6,4.17,0.167,2,0.5,1.0,0.5,3,7.67,1.0,0.333,1,1,97235.14
C038730,39,Gold,597,98,26,2,12362.29,6181.14,3,365,2,4.5,0.0,3,0.333,0.0,0.0,3,9.33,0.333,0.333,0,1,13973.82
C038731,32,Bronze,606,68,17,9,111571.36,12396.82,21,365,3,4.0,0.0,6,0.333,0.0,0.0,3,7.33,0.667,0.333,0,1,131953.61
C038732,56,Silver,775,63,40,13,73854.35,5681.1,29,365,0,3.0,0.0,1,0.0,0.0,0.0,2,6.5,0.5,0.5,1,0,85248.32
C038733,47,Bronze,763,85,43,4,199949.0,49987.25,11,365,0,3.0,0.0,2,0.0,0.0,0.0,1,5.0,0.0,0.0,0,1,230344.93
C038734,37,Bronze,572,112,55,3,12717.43,4239.14,8,365,2,3.5,0.5,2,0.5,0.5,0.0,5,6.2,0.2,0.2,0,0,15507.07
C038735,40,Bronze,530,48,93,5,122200.25,24440.05,14,365,1,4.0,0.0,2,0.5,0.5,0.0,7,6.43,0.571,0.286,0,1,142468.59
C038736,57,Bronze,638,80,79,4,24796.8,6199.2,9,365,1,2.0,0.0,4,0.25,0.0,0.25,10,6.3,0.5,0.0,1,0,29828.64
C038737,39,Silver,652,28,26,5,101401.73,20280.35,13,365,2,4.5,0.0,4,0.25,0.25,0.0,9,7.11,0.667,0.333,0,1,129044.2
C038738,22,Bronze,535,22,66,4,13388.01,3347.0,7,365,0,3.0,0.0,2,0.5,0.0,0.0,6,5.0,0.667,0.0,0,0,17919.55
C038739,33,Silver,652,92,5,7,85102.6,12157.51,15,365,2,4.0,0.0,2,0.0,0.0,0.0,4,7.0,1.0,0.75,0,1,114291.47
C038740,34,Bronze,718,22,42,5,123888.97,24777.79,18,365,1,3.0,0.0,1,1.0,0.0,0.0,5,4.8,0.2,0.2,1,0,148236.11
C038741,18,Silver,850,65,5,5,148588.57,29717.71,33,365,2,3.5,0.5,1,0.0,0.0,0.0,8,9.62,0.5,0.375,0,1,178133.39
C038742,33,Bronze,665,26,54,5,325364.26,65072.85,41,365,0,3.0,0.0,1,0.0,0.0,0.0,6,7.0,0.833,0.0,0,1,371310.45
C038743,18,Silver,645,41,0,6,81880.97,13646.83,19,365,3,5.0,0.0,7,0.143,0.286,0.143,8,8.38,0.75,0.125,0,0,99915.07
C038744,39,Bronze,677,54,17,8,104273.67,13034.21,21,365,2,4.0,0.0,2,0.0,0.5,0.5,12,5.25,0.5,0.25,1,1,131609.56
C038745,37,Bronze,771,103,48,6,154367.01,25727.83,19,365,3,4.67,0.0,2,0.0,0.5,0.0,7,5.29,0.429,0.286,0,1,162142.41
C038746,38,Bronze,752,92,40,7,188081.51,26868.79,19,365,1,4.0,1.0,2,0.0,0.0,0.0,2,8.5,1.0,0.0,0,1,214681.22
C038747,25,Bronze,647,109,71,5,161980.73,32396.15,19,365,1,4.0,0.0,1,0.0,0.0,0.0,2,6.0,0.5,0.5,0,0,180263.15
C038748,36,Gold,825,32,0,7,29682.42,4240.35,18,365,1,5.0,0.0,2,0.5,0.0,0.5,9,10.44,0.889,0.444,0,0,35626.35
C038749,30,Silver,728,97,27,9,84615.83,9401.76,52,365,3,4.67,0.0,1,0.0,0.0,0.0,10,7.7,0.5,0.3,0,0,90461.92
C038750,38,Bronze,686,13,64,3,55117.66,18372.55,10,365,3,2.33,0.0,3,0.0,0.0,0.0,6,6.67,0.333,0.0,0,0,73251.29
C038751,42,Bronze,677,49,41,10,177508.66,17750.87,25,365,1,3.0,0.0,3,0.0,0.0,0.0,4,7.5,0.5,0.25,0,1,216618.18
C038752,54,Bronze,588,56,83,6,115603.73,19267.29,17,365,1,4.0,0.0,4,0.25,0.0,0.0,8,6.5,0.375,0.125,0,1,154240.06
C038753,35,Gold,799,68,17,4,46926.96,11731.74,10,365,2,3.5,0.0,4,0.0,0.0,0.0,3,8.67,0.667,0.333,0,0,50016.49
C038754,31,Silver,657,67,84,6,41870.04,6978.34,13,365,2,5.0,0.0,2,0.0,0.5,0.0,5,8.8,0.4,0.0,0,0,54200.53
C038755,25,Bronze,769,39,124,5,147321.59,29464.32,11,365,0,3.0,0.0,1,0.0,0.0,0.0,4,5.25,0.25,0.25,1,0,171651.0
C038756,27,Bronze,651,111,20,6,75871.12,12645.19,16,365,1,4.0,0.0,2,0.5,0.0,0.0,9,5.44,0.333,0.111,1,0,80102.8
C038757,43,Bronze,694,6,43,6,65548.36,10924.73,17,365,1,4.0,0.0,2,0.0,0.0,0.0,9,8.33,0.444,0.222,0,0,78235.55
C038758,41,Silver,720,117,10,6,118722.55,19787.09,14,365,4,3.25,0.25,3,0.667,0.0,0.0,6,6.33,1.0,0.333,0,0,159333.64
C038759,44,Gold,805,26,1,6,965008.05,160834.67,51,365,1,5.0,0.0,1,0.0,1.0,0.0,6,9.0,0.667,0.667,0,1,1210005.48
C038760,42,Bronze,637,108,40,3,27816.5,9272.17,7,365,1,5.0,0.0,5,0.2,0.0,0.2,4,7.0,0.5,0.5,0,0,35946.16
C038761,35,Bronze,524,93,24,8,120315.25,15039.41,19,365,2,4.0,0.0,1,0.0,0.0,0.0,4,5.75,1.0,0.0,1,1,137445.62
C038762,19,Silver,746,47,0,9,73050.47,8116.72,21,365,3,3.33,0.333,2,0.0,0.0,0.0,9,6.33,0.444,0.333,0,0,90437.8
C038763,20,Gold,684,3,94,8,206256.71,25782.09,40,365,2,4.0,0.0,1,0.0,0.0,0.0,3,6.67,0.667,0.333,0,1,266940.06
C038764,38,Bronze,722,46,85,5,61975.73,12395.15,17,365,3,3.67,0.0,1,0.0,0.0,0.0,7,6.57,0.429,0.429,0,0,67047.8
C038765,33,Silver,644,82,12,7,373924.82,53417.83,58,365,2,3.5,0.0,0,0.0,0.0,0.0,4,5.25,0.25,0.0,0,1,419962.34
C038766,39,Bronze,833,96,32,6,905164.69,150860.78,38,365,3,4.0,0.333,1,0.0,0.0,1.0,9,7.22,0.667,0.222,1,1,1173026.75
C038767,31,Platinum,827,47,12,7,86053.55,12293.36,15,365,1,4.0,0.0,3,0.667,0.0,0.0,6,10.33,0.667,0.667,0,0,104013.62
C038768,33,Silver,839,12,0,6,64473.71,10745.62,16,365,3,3.67,0.0,2,0.5,0.0,0.0,2,8.5,0.5,0.5,1,0,84792.26
C038769,22,Bronze,584,117,44,6,74139.92,12356.65,16,365,0,3.0,0.0,2,0.0,0.5,0.0,3,5.33,0.333,0.0,0,1,86847.64
C038770,19,Bronze,605,54,157,4,93477.81,23369.45,11,365,1,4.0,0.0,3,0.0,0.333,0.0,5,5.4,0.4,0.0,0,0,123378.1
C038771,40,Bronze,797,34,72,7,39578.15,5654.02,16,365,4,4.75,0.0,0,0.0,0.0,0.0,9,6.22,0.222,0.111,1,1,49295.16
C038772,36,Bronze,651,6,49,6,40157.42,6692.9,18,365,1,2.0,0.0,2,0.0,0.0,0.5,6,5.5,0.5,0.167,1,0,53099.24
C038773,25,Bronze,729,23,65,5,52606.86,10521.37,13,365,2,4.0,0.0,2,0.5,0.5,0.0,6,4.67,0.167,0.0,0,0,66454.36
C038774,47,Gold,644,61,0,5,93959.52,18791.9,16,365,3,4.33,0.333,5,0.8,0.4,0.2,8,8.38,0.875,0.25,1,1,105332.85
C038775,40,Gold,685,3,8,8,174016.67,21752.08,55,365,3,3.33,0.667,3,0.333,0.667,0.333,5,8.8,1.0,0.4,0,1,202302.6
C038776,56,Silver,625,69,12,9,80144.98,8905.0,18,365,0,3.0,0.0,2,0.0,0.0,0.0,4,6.5,0.0,0.5,0,0,106128.72
C038777,20,Bronze,617,62,47,4,132831.83,33207.96,10,365,1,4.0,1.0,3,0.333,0.0,0.0,2,5.5,0.5,0.0,0,0,156385.73
C038778,31,Bronze,714,120,60,4,76124.45,19031.11,14,365,2,5.0,0.0,1,0.0,0.0,0.0,6,5.83,0.5,0.0,0,1,83343.42
C038779,34,Gold,623,83,11,4,71395.27,17848.82,11,365,1,5.0,1.0,3,0.0,0.0,0.0,4,7.5,0.5,0.25,0,0,88808.82
C038780,41,Gold,799,66,6,8,100582.66,12572.83,31,365,3,3.67,0.0,0,0.0,0.0,0.0,6,9.17,0.667,0.0,0,1,113526.01
C038781,21,Bronze,717,34,29,5,191142.65,38228.53,16,365,3,4.67,0.667,0,0.0,0.0,0.0,4,4.75,0.25,0.0,0,1,218448.64
C038782,45,Bronze,728,53,143,6,291536.06,48589.34,25,365,3,3.67,0.0,2,0.0,0.0,0.0,8,5.25,0.625,0.0,0,1,390878.42
C038783,31,Gold,818,10,21,6,177268.9,29544.82,16,365,0,3.0,0.0,0,0.0,0.0,0.0,6,9.5,0.833,0.0,0,1,237726.39
C038784,44,Gold,606,43,0,4,4376.77,1094.19,6,365,3,4.0,0.0,3,0.333,0.333,0.0,4,9.0,1.0,0.25,0,0,4851.65
C038785,46,Gold,735,29,21,4,116953.98,29238.5,17,365,5,4.2,0.2,2,0.0,0.0,0.0,9,8.33,0.778,0.444,1,1,129411.48
C038786,50,Gold,725,50,80,5,277384.29,55476.86,22,365,1,5.0,0.0,1,0.0,0.0,0.0,6,8.33,0.333,0.333,1,1,293846.69
C038787,21,Bronze,698,112,56,9,79672.34,8852.48,26,365,3,3.67,0.0,0,0.0,0.0,0.0,5,6.8,0.8,0.2,0,0,100582.77
C038788,25,Bronze,647,55,101,6,90209.41,15034.9,20,365,1,5.0,0.0,2,0.0,0.0,0.0,6,5.5,0.333,0.167,1,1,114838.44
C038789,26,Bronze,598,59,51,3,109916.12,36638.71,11,365,4,4.25,0.0,2,0.5,0.0,0.0,7,5.29,0.429,0.143,0,0,142857.32
C038790,46,Bronze,725,3,95,10,166010.05,16601.0,26,365,1,5.0,0.0,2,0.0,0.5,0.0,3,9.0,0.667,0.333,0,0,212007.25
C038791,19,Silver,817,17,1,4,87921.99,21980.5,10,365,1,5.0,1.0,0,0.0,0.0,0.0,6,9.5,1.0,0.333,1,0,118354.52
C038792,42,Gold,791,79,133,6,98358.26,16393.04,15,365,1,5.0,0.0,5,0.2,0.0,0.0,8,10.25,0.375,0.125,0,0,114409.79
C038793,27,Bronze,466,46,132,4,131675.68,32918.92,15,365,1,5.0,1.0,2,0.0,0.0,0.0,4,8.25,0.75,0.5,1,1,153632.63
C038794,44,Silver,665,60,11,8,340712.79,42589.1,70,365,2,4.0,0.0,3,0.0,0.333,0.0,6,5.83,0.667,0.333,0,1,432335.83
C038795,41,Silver,597,15,32,7,180247.59,25749.66,25,365,1,4.0,0.0,2,0.5,0.0,0.5,3,11.0,0.333,0.0,0,1,195581.32
C038796,48,Bronze,755,44,17,4,132313.71,33078.43,9,365,3,4.33,0.333,2,0.5,0.0,0.0,9,6.44,0.556,0.222,1,1,169765.04
C038797,37,Silver,710,77,62,9,531729.65,59081.07,58,365,4,3.5,0.5,3,0.0,0.0,0.0,4,9.25,0.5,0.5,0,1,710998.79
C038798,28,Bronze,632,54,208,3,21542.28,7180.76,6,365,2,2.5,0.0,1,0.0,0.0,0.0,10,4.4,0.5,0.2,1,0,27726.01
C038799,29,Platinum,767,32,11,6,395339.29,65889.88,36,365,3,4.0,0.0,1,1.0,1.0,0.0,9,10.22,0.556,0.778,0,1,485299.41
C038800,48,Bronze,656,73,67,5,127423.68,25484.74,8,365,4,3.5,0.0,5,0.0,0.2,0.2,4,5.25,0.5,0.0,0,1,134449.18
C038801,43,Bronze,593,74,138,8,667658.22,83457.28,44,365,1,2.0,0.0,4,0.0,0.0,0.0,5,6.8,0.6,0.2,1,1,731359.72
