"Session_ID","Customer_ID","Pages_Viewed","Session_Duration","Device_Type","Traffic_Source","Age","Annual_Income","Loyalty_Tier","App_User_Flag","Tenure_Months","Total_Orders","Total_Revenue","Avg_Order_Value","Recency_Days","Campaign_Response_Rate","Web_Purchase_Rate","Purchase_After_Cart"
"WEB00025266","C025695",4,2.0,"Tablet","Direct",29,976053.0,"Bronze",0,108,6,25054.8,4175.8,365,0.0,0.222,0
"WEB00017661","C025695",6,0.5,"Android","Paid Search",29,976053.0,"Bronze",0,108,6,25054.8,4175.8,365,0.0,0.222,0
"WEB00029437","C025737",10,7.3,"Android","Organic",23,845124.0,"Bronze",1,16,6,41457.93,6909.66,365,0.0,0.143,1
"WEB00027023","C025760",6,14.2,"iOS","Organic",26,867967.0,"Silver",1,5,4,536339.15,134084.79,365,0.0,0.25,1
"WEB00026970","C025775",16,8.7,"Android","Paid Search",50,902976.0,"Bronze",1,83,2,5686.52,2843.26,365,0.2,0.286,1
"WEB00065858","C025813",5,10.4,"Android","Organic",28,0.0,"Silver",0,57,4,8758.32,2189.58,365,0.0,0.5,1
"WEB00046711","C025813",8,6.2,"Desktop","Direct",28,0.0,"Silver",0,57,4,8758.32,2189.58,365,0.0,0.5,0
"WEB00065692","C025840",12,19.1,"Android","Organic",32,4148186.0,"Gold",0,56,8,76424.49,9553.06,365,0.0,0.286,1
"WEB00021357","C025840",9,3.8,"Android","Direct",32,4148186.0,"Gold",0,56,8,76424.49,9553.06,365,0.0,0.286,0
"WEB00044298","C025847",3,14.7,"iOS","Paid Search",63,1201456.0,"Bronze",1,103,6,130801.79,21800.3,365,0.0,0.167,0
"WEB00032491","C025854",6,1.8,"Android","Organic",23,2531982.0,"Silver",0,12,4,126838.49,31709.62,365,0.0,0.0,0
"WEB00026752","C025854",7,10.4,"iOS","Organic",23,2531982.0,"Silver",0,12,4,126838.49,31709.62,365,0.0,0.0,0
"WEB00035644","C025879",8,11.7,"Android","Social",29,1881896.0,"Silver",1,89,5,44748.26,8949.65,365,0.0,0.0,0
"WEB00051815","C025931",4,10.0,"iOS","",45,441548.0,"Silver",0,106,6,75131.61,12521.93,365,0.0,0.333,0
"WEB00019040","C025935",2,10.3,"Desktop","Direct",18,838326.0,"Bronze",1,7,10,112490.89,11249.09,365,0.0,0.111,1
"WEB00013141","C025935",9,18.8,"iOS","Organic",18,838326.0,"Bronze",1,7,10,112490.89,11249.09,365,0.0,0.111,0
"WEB00018478","C026029",5,6.0,"iOS","Paid Search",31,747030.0,"Bronze",0,40,10,138360.95,13836.1,365,0.0,0.1,0
"WEB00021719","C026034",11,9.9,"iOS","Social",18,767686.0,"Silver",1,12,5,267019.07,53403.81,365,0.333,0.429,1
"WEB00019146","C026034",7,16.7,"Tablet","Paid Search",18,767686.0,"Silver",1,12,5,267019.07,53403.81,365,0.333,0.429,1
"WEB00045865","C026058",7,3.0,"Desktop","Paid Search",31,1421806.0,"Silver",1,33,4,23447.45,5861.86,365,0.0,0.286,0
"WEB00038225","C026058",7,3.1,"Android","Referral",31,1421806.0,"Silver",1,33,4,23447.45,5861.86,365,0.0,0.286,1
"WEB00022136","C026089",5,16.5,"Android","Paid Search",45,736771.0,"Silver",0,93,5,178971.79,35794.36,365,0.0,0.0,0
"WEB00052932","C026217",7,7.1,"Desktop","Paid Search",41,612318.0,"Gold",0,37,4,81080.1,20270.03,365,0.0,0.4,1
"WEB00050498","C026223",5,5.9,"Desktop","Paid Search",42,1001421.0,"Bronze",0,119,6,242596.08,40432.68,365,0.0,0.0,0
"WEB00010138","C026223",6,6.8,"Android","Paid Search",42,1001421.0,"Bronze",0,119,6,242596.08,40432.68,365,0.0,0.0,0
"WEB00049621","C026231",12,7.1,"Android","Paid Search",58,231398.0,"Platinum",1,43,7,244571.59,34938.8,365,0.0,0.667,1
"WEB00046822","C026233",4,2.1,"Android","Social",29,1792701.0,"Bronze",1,114,5,1043746.3,208749.26,365,0.0,0.0,0
"WEB00050577","C026241",10,11.9,"iOS","Organic",46,1110390.0,"Silver",1,103,8,106461.02,13307.63,365,0.25,0.571,1
"WEB00029969","C026245",3,7.4,"Android","Direct",33,335796.0,"Bronze",1,2,6,50401.44,8400.24,365,0.0,0.111,0
"WEB00063553","C026344",5,12.5,"iOS","Paid Search",53,1096265.1044163627,"Gold",0,80,7,142714.63,20387.8,365,0.333,0.222,0
"WEB00016488","C026344",7,3.8,"Android","Paid Search",53,1096265.1044163627,"Gold",0,80,7,142714.63,20387.8,365,0.333,0.222,0
"WEB00063604","C026480",7,12.0,"Desktop","Referral",37,837326.0,"Silver",1,71,6,251233.35,41872.22,365,0.0,0.3,0
"WEB00051634","C026480",10,6.6,"iOS","Social",37,837326.0,"Silver",1,71,6,251233.35,41872.22,365,0.0,0.3,1
"WEB00009411","C026480",9,10.7,"Android","Direct",37,837326.0,"Silver",1,71,6,251233.35,41872.22,365,0.0,0.3,0
"WEB00009928","C026503",8,4.4,"iOS","Organic",31,1683253.0,"Silver",1,60,8,68703.1,8587.89,365,0.0,0.2,0
"WEB00047419","C026528",3,2.1,"iOS","Referral",35,998098.0,"Bronze",1,8,3,99388.83,33129.61,365,0.0,0.0,0
"WEB00020026","C026551",5,6.2,"Tablet","Organic",34,1101748.0,"Gold",0,51,4,57179.06,14294.76,365,0.0,0.286,0
"WEB00049401","C026574",7,1.6,"Tablet","Direct",31,2240118.0,"Bronze",1,98,5,17847.61,3569.52,365,1.0,0.0,0
"WEB00008163","C026621",7,11.0,"Desktop","Organic",53,505615.0,"Silver",0,43,3,57075.63,19025.21,365,0.0,0.143,1
"WEB00058530","C026633",7,13.3,"Desktop","Paid Search",45,3904083.0,"Bronze",1,24,9,237155.11,26350.57,365,0.0,0.333,0
"WEB00019265","C026638",5,2.6,"Desktop","Social",54,2800152.208512448,"Silver",0,110,3,184225.7,61408.57,365,0.0,0.0,0
"WEB00013563","C026638",7,6.0,"iOS","Social",54,2800152.208512448,"Silver",0,110,3,184225.7,61408.57,365,0.0,0.0,0
"WEB00055445","C026658",5,3.9,"Android","Paid Search",30,902734.0,"Bronze",0,58,7,171298.11,24471.16,365,0.0,0.2,0
"WEB00024619","C026675",12,7.6,"Android","Social",39,1097109.0,"Gold",1,8,7,103463.53,14780.5,365,0.0,0.25,1
"WEB00007071","C026675",6,18.3,"iOS","Paid Search",39,1097109.0,"Gold",1,8,7,103463.53,14780.5,365,0.0,0.25,0
"WEB00004799","C026723",4,9.3,"Android","Social",23,447113.0,"Silver",1,97,6,178032.78,29672.13,365,0.0,0.2,1
"WEB00064277","C026792",9,6.3,"Desktop","Organic",51,376205.0,"Gold",0,104,9,297106.81,33011.87,365,0.0,0.3,0
"WEB00053117","C026792",7,8.7,"Tablet","Organic",51,376205.0,"Gold",0,104,9,297106.81,33011.87,365,0.0,0.3,0
"WEB00044138","C026792",11,4.8,"Desktop","Organic",51,376205.0,"Gold",0,104,9,297106.81,33011.87,365,0.0,0.3,1
"WEB00029655","C026792",8,11.0,"Android","Paid Search",51,376205.0,"Gold",0,104,9,297106.81,33011.87,365,0.0,0.3,0
"WEB00048309","C026822",5,7.5,"Desktop","Paid Search",48,931793.0,"Silver",1,78,8,66189.36,8273.67,365,0.0,0.333,0
"WEB00057225","C026891",9,2.2,"Android","Direct",40,244574.0,"Silver",1,79,4,92455.76,23113.94,365,0.0,0.333,0
"WEB00056930","C026891",8,9.4,"iOS","Organic",40,244574.0,"Silver",1,79,4,92455.76,23113.94,365,0.0,0.333,0
"WEB00049454","C026891",9,10.3,"Android","Organic",40,244574.0,"Silver",1,79,4,92455.76,23113.94,365,0.0,0.333,1
"WEB00041896","C026891",11,29.4,"Android","Social",40,244574.0,"Silver",1,79,4,92455.76,23113.94,365,0.0,0.333,1
"WEB00032458","C026976",11,12.1,"Android","Social",34,309134.0,"Bronze",1,72,4,23308.28,5827.07,365,0.0,0.25,0
"WEB00036687","C026990",11,14.6,"Desktop","Direct",42,579250.0,"Silver",0,24,6,174447.65,29074.61,365,0.0,0.222,0
"WEB00058217","C027001",5,9.9,"Android","Social",37,1049236.0,"Bronze",0,109,7,146839.62,20977.09,365,0.0,0.167,0
"WEB00048057","C027005",8,15.8,"Android","Organic",18,1633848.0,"Gold",1,102,11,450667.05,40969.73,365,0.0,0.125,0
"WEB00055647","C027036",8,6.4,"iOS","Organic",33,187997.0,"Gold",0,67,4,104652.46,26163.12,365,1.0,0.5,0
"WEB00008866","C027036",9,12.9,"iOS","Paid Search",33,187997.0,"Gold",0,67,4,104652.46,26163.12,365,1.0,0.5,1
"WEB00030619","C027058",7,6.0,"Android","Organic",43,317417.0,"Bronze",0,105,6,101226.6,16871.1,365,0.0,0.286,1
"WEB00061114","C027101",9,8.9,"Android","Organic",31,819769.0,"Bronze",1,42,9,438531.05,48725.67,365,1.0,0.333,1
"WEB00048154","C027102",8,8.3,"Tablet","Paid Search",21,1836942.0,"Bronze",1,30,7,65097.9,9299.7,365,0.0,0.182,1
"WEB00024928","C027111",4,4.9,"Android","Referral",22,517495.0,"Bronze",1,11,7,132461.43,18923.06,365,0.0,0.444,0
"WEB00023073","C027111",5,2.1,"iOS","Paid Search",22,517495.0,"Bronze",1,11,7,132461.43,18923.06,365,0.0,0.444,0
"WEB00019339","C027141",7,1.1,"Android","Paid Search",59,420891.0,"Bronze",1,113,4,15122.94,3780.74,365,0.0,0.143,0
"WEB00012011","C027141",6,6.1,"Android","Paid Search",59,420891.0,"Bronze",1,113,4,15122.94,3780.74,365,0.0,0.143,0
"WEB00013124","C027172",6,3.0,"Desktop","Paid Search",37,849772.0,"Bronze",0,74,6,73886.55,12314.42,365,0.0,0.286,1
"WEB00017299","C027188",10,10.7,"Android","Social",36,306148.0,"Gold",1,83,11,258295.08,23481.37,365,0.0,0.429,1
"WEB00029706","C027199",13,3.9,"Android","Paid Search",53,338709.0,"Gold",0,68,6,7842.99,1307.17,365,0.25,0.25,1
"WEB00061470","C027224",8,7.2,"Android","Direct",32,880873.0,"Silver",0,27,4,30975.98,7744.0,365,0.0,0.0,0
"WEB00059915","C027226",7,10.1,"Android","Organic",37,2304045.0,"Gold",1,90,10,94806.51,9480.65,365,0.0,0.25,0
"WEB00006186","C027242",11,8.7,"Desktop","Direct",58,796088.0,"Bronze",0,20,5,40724.12,8144.82,365,0.0,0.2,0
"WEB00052221","C027284",3,7.5,"Android","Social",48,597763.0,"Bronze",0,39,5,22569.81,4513.96,365,0.0,0.091,0
"WEB00060524","C027341",8,2.6,"Android","Organic",46,1075966.0,"Bronze",0,40,3,47947.22,15982.41,365,0.0,0.143,0
"WEB00051113","C027341",7,5.7,"iOS","",46,1075966.0,"Bronze",0,40,3,47947.22,15982.41,365,0.0,0.143,0
"WEB00025218","C027341",8,7.2,"Android","Paid Search",46,1075966.0,"Bronze",0,40,3,47947.22,15982.41,365,0.0,0.143,0
"WEB00036625","C027412",8,3.1,"Desktop","Direct",31,1513704.0,"Silver",0,66,7,144879.25,20697.04,365,0.0,0.286,0
"WEB00010225","C027412",17,11.4,"iOS","Direct",31,1513704.0,"Silver",0,66,7,144879.25,20697.04,365,0.0,0.286,1
"WEB00060394","C027448",9,8.4,"iOS","Referral",31,269104.0,"Bronze",0,39,2,19983.34,9991.67,365,0.0,0.333,0
"WEB00022020","C027448",7,11.2,"Android","Organic",31,269104.0,"Bronze",0,39,2,19983.34,9991.67,365,0.0,0.333,0
"WEB00004608","C027466",7,9.1,"Tablet","Organic",42,301859.0,"Bronze",1,53,8,305464.93,38183.12,365,0.0,0.1,0
"WEB00024288","C027494",6,13.5,"iOS","Referral",39,395648.0,"Bronze",1,76,5,61093.36,12218.67,365,0.0,0.143,0
"WEB00029496","C027500",5,9.1,"Android","Direct",18,252548.0,"Silver",1,47,4,109059.87,27264.97,365,0.5,0.286,1
"WEB00035956","C027537",10,15.0,"iOS","Organic",50,387838.0,"Gold",1,91,3,96016.41,32005.47,365,0.0,0.0,0
"WEB00035734","C027537",10,5.7,"Android","Social",50,387838.0,"Gold",1,91,3,96016.41,32005.47,365,0.0,0.0,0
"WEB00034021","C027537",4,3.2,"Desktop","Paid Search",50,387838.0,"Gold",1,91,3,96016.41,32005.47,365,0.0,0.0,0
"WEB00065561","C027540",6,4.9,"Android","Organic",69,1052709.0,"Bronze",0,105,7,66798.39,9542.63,365,0.0,0.0,0
"WEB00063912","C027557",6,4.8,"Tablet","Social",47,865280.0,"Bronze",1,109,8,113937.19,14242.15,365,0.5,0.6,1
"WEB00056589","C027566",6,7.2,"iOS","Organic",49,462979.0,"Bronze",0,77,3,95297.85,31765.95,365,0.0,0.375,0
"WEB00023787","C027566",8,8.2,"iOS","Paid Search",49,462979.0,"Bronze",0,77,3,95297.85,31765.95,365,0.0,0.375,1
"WEB00013805","C027566",7,15.2,"Android","Social",49,462979.0,"Bronze",0,77,3,95297.85,31765.95,365,0.0,0.375,1
"WEB00018316","C027583",7,18.2,"Tablet","Referral",39,856502.0,"Bronze",1,47,7,83845.59,11977.94,365,0.0,0.0,0
"WEB00006621","C027594",6,7.4,"Android","Social",34,509697.0,"Silver",1,59,9,262023.02,29113.67,365,0.0,0.143,0
"WEB00058895","C027603",10,3.6,"Desktop","Referral",37,373953.0,"Bronze",0,57,3,20722.24,6907.41,365,0.0,0.125,0
"WEB00042172","C027603",8,16.9,"iOS","Organic",37,373953.0,"Bronze",0,57,3,20722.24,6907.41,365,0.0,0.125,0
"WEB00024871","C027608",8,6.0,"Desktop","Direct",30,2577760.0,"Gold",1,44,9,107201.86,11911.32,365,0.0,0.5,1
"WEB00057606","C027644",9,2.6,"Android","Social",39,937323.0,"Silver",1,28,12,117617.27,9801.44,365,0.0,0.429,0
"WEB00030392","C027644",9,13.3,"Android","Social",39,937323.0,"Silver",1,28,12,117617.27,9801.44,365,0.0,0.429,1
"WEB00019362","C027644",5,1.3,"Desktop","Organic",39,937323.0,"Silver",1,28,12,117617.27,9801.44,365,0.0,0.429,1
"WEB00053395","C027678",8,4.3,"Android","Paid Search",49,0.0,"Bronze",1,51,4,25644.37,6411.09,365,0.0,0.333,1
"WEB00039073","C027756",7,10.5,"Android","Organic",31,613604.0,"Bronze",1,37,8,569885.26,71235.66,365,0.0,0.5,1
"WEB00044215","C027763",17,15.0,"Desktop","Direct",43,229170.0,"Gold",1,72,3,83206.73,27735.58,365,0.0,0.692,1
"WEB00037972","C027763",11,4.1,"Android","Direct",43,229170.0,"Gold",1,72,3,83206.73,27735.58,365,0.0,0.692,1
"WEB00007927","C027835",7,10.5,"Android","Social",27,1817284.0,"Bronze",1,114,6,272821.33,45470.22,365,0.0,0.0,0
"WEB00021980","C027855",8,32.6,"Desktop","Direct",25,2125620.0,"Silver",0,86,5,73310.52,14662.1,365,0.0,0.25,0
"WEB00017053","C027855",6,4.3,"Desktop","Organic",25,2125620.0,"Silver",0,86,5,73310.52,14662.1,365,0.0,0.25,0
"WEB00025305","C027905",9,7.4,"iOS","Social",21,1709737.0,"Silver",0,76,4,90819.38,22704.84,365,0.0,0.167,0
"WEB00020053","C027905",7,13.1,"Android","Paid Search",21,1709737.0,"Silver",0,76,4,90819.38,22704.84,365,0.0,0.167,0
"WEB00017973","C028008",7,11.7,"Android","Organic",29,823146.0,"Gold",1,40,9,103916.42,11546.27,365,0.0,0.5,0
"WEB00031469","C028019",8,7.6,"iOS","Social",35,675328.0,"Bronze",0,119,5,47249.65,9449.93,365,0.0,0.125,1
"WEB00010548","C028036",4,9.1,"Android","Organic",45,628424.0,"Bronze",0,109,7,106189.75,15169.96,365,0.0,0.2,0
"WEB00005149","C028076",5,3.4,"Desktop","Organic",32,748974.0,"Silver",1,110,11,403978.87,36725.35,365,0.0,0.571,1
"WEB00027938","C028131",10,12.6,"Desktop","Direct",46,1477482.0,"Platinum",1,25,5,31251.79,6250.36,365,0.4,0.444,1
"WEB00062708","C028133",7,6.1,"Android","Organic",27,556664.0,"Bronze",0,55,3,58242.38,19414.13,365,0.0,0.0,0
"WEB00031565","C028142",8,17.7,"Desktop","Organic",18,297266.0,"Platinum",0,33,4,87992.74,21998.18,365,0.25,0.778,1
"WEB00007018","C028153",4,1.3,"Android","Paid Search",18,400173.0,"Bronze",1,69,5,160477.59,32095.52,365,0.0,0.0,0
"WEB00005173","C028153",4,7.7,"iOS","Direct",18,400173.0,"Bronze",1,69,5,160477.59,32095.52,365,0.0,0.0,0
"WEB00032699","C028215",4,9.5,"iOS","Paid Search",39,918867.0,"Silver",1,37,5,84221.0,16844.2,365,0.0,0.6,1
"WEB00030670","C028215",7,15.6,"iOS","Organic",39,918867.0,"Silver",1,37,5,84221.0,16844.2,365,0.0,0.6,0
"WEB00061529","C028281",11,7.4,"Android","Social",36,1716201.0,"Silver",1,106,3,14396.39,4798.8,365,0.0,0.143,0
"WEB00062399","C028338",6,5.3,"Android","Paid Search",39,425476.0,"Silver",0,83,7,511311.56,73044.51,365,0.0,0.75,1
"WEB00047662","C028359",7,19.5,"iOS","Paid Search",51,120000.0,"Bronze",1,91,4,39044.79,9761.2,365,0.333,0.167,0
"WEB00011521","C028397",10,2.8,"iOS","Direct",53,323246.0,"Gold",0,31,12,148330.9,12360.91,365,0.0,0.444,1
"WEB00064403","C028398",12,17.0,"iOS","Paid Search",23,407706.0,"Gold",1,37,8,90471.95,11308.99,365,0.0,0.4,1
"WEB00031229","C028459",9,7.6,"Android","Social",58,1913190.0,"Silver",0,10,7,109258.88,15608.41,365,0.0,0.222,0
"WEB00063241","C028465",8,11.8,"Desktop","Paid Search",23,401973.0,"Gold",0,110,4,135193.52,33798.38,365,0.25,0.286,0
"WEB00010065","C028465",10,18.3,"Android","Organic",23,401973.0,"Gold",0,110,4,135193.52,33798.38,365,0.25,0.286,1
"WEB00052285","C028493",10,8.0,"iOS","Organic",28,448097.0,"Gold",0,10,5,79510.85,15902.17,365,0.0,0.25,0
"WEB00062450","C028505",7,4.4,"Android","Paid Search",44,356139.0,"Silver",1,101,7,185851.35,26550.19,365,0.0,0.364,0
"WEB00016576","C028505",6,6.3,"Desktop","Social",44,356139.0,"Silver",1,101,7,185851.35,26550.19,365,0.0,0.364,1
"WEB00016216","C028588",15,8.7,"Android","Organic",26,444685.0,"Platinum",1,119,6,138309.91,23051.65,365,0.0,0.222,0
"WEB00037245","C028598",12,6.5,"Android","Paid Search",36,1815318.0,"Platinum",0,91,3,51486.59,17162.2,365,0.0,0.545,0
"WEB00019211","C028598",10,6.7,"iOS","Organic",36,1815318.0,"Platinum",0,91,3,51486.59,17162.2,365,0.0,0.545,1
"WEB00046036","C028659",2,16.3,"Android","Organic",18,1080696.0,"Bronze",0,77,6,46518.88,7753.15,365,0.0,0.167,1
"WEB00055459","C028676",8,6.5,"iOS","Paid Search",47,1859453.0,"Bronze",1,92,9,215707.38,23967.49,365,0.0,0.2,0
"WEB00038241","C028698",6,19.8,"Android","Paid Search",38,631040.0,"Gold",1,90,8,222624.65,27828.08,365,0.0,0.667,0
"WEB00030893","C028698",8,4.7,"Desktop","Organic",38,631040.0,"Gold",1,90,8,222624.65,27828.08,365,0.0,0.667,1
"WEB00022085","C028705",7,15.2,"Android","Social",36,895442.0,"Gold",0,62,7,74710.96,10672.99,365,0.0,0.4,1
"WEB00059875","C028713",3,12.1,"Android","Social",47,0.0,"Bronze",0,78,5,85363.05,17072.61,365,0.0,0.4,0
"WEB00022783","C028719",8,3.9,"Android","Referral",33,795428.0,"Bronze",1,15,10,598596.23,59859.62,365,0.0,0.2,0
"WEB00038553","C028739",10,8.9,"Android","Paid Search",36,856092.0,"Silver",1,90,7,158560.65,22651.52,365,0.0,0.0,0
"WEB00018922","C028739",7,0.3,"Android","Organic",36,856092.0,"Silver",1,90,7,158560.65,22651.52,365,0.0,0.0,0
"WEB00055165","C028765",5,7.2,"Android","Organic",49,1261164.0,"Bronze",1,26,7,34520.39,4931.48,365,0.5,0.0,0
"WEB00049410","C028824",6,6.4,"Android","Organic",44,318400.0,"Bronze",1,114,11,143940.82,13085.53,365,0.0,0.0,0
"WEB00042406","C028842",8,3.4,"Android","Organic",26,455205.0,"Silver",0,120,6,60012.48,10002.08,365,0.333,0.143,0
"WEB00010046","C028864",13,6.8,"Android","Direct",48,1140444.0,"Platinum",0,75,1,32648.1,32648.1,365,0.0,0.667,0
"WEB00022696","C028888",10,7.7,"Android","Direct",24,381077.0,"Silver",1,102,11,76694.33,6972.21,365,0.0,0.375,0
"WEB00053912","C028897",10,9.2,"Android","Paid Search",36,808239.0,"Silver",0,89,5,93740.2,18748.04,365,0.0,0.143,0
"WEB00063366","C028899",5,3.3,"Android","Paid Search",30,1658319.0,"Bronze",0,7,4,68468.05,17117.01,365,0.5,0.0,0
"WEB00031872","C028899",4,18.6,"Android","Social",30,1658319.0,"Bronze",0,7,4,68468.05,17117.01,365,0.5,0.0,0
"WEB00051187","C028909",3,6.0,"iOS","Referral",39,269798.0,"Bronze",0,79,4,144193.97,36048.49,365,0.0,0.333,1
"WEB00041858","C028931",9,5.3,"iOS","Paid Search",31,396003.0,"Bronze",0,99,5,51099.42,10219.88,365,0.0,0.0,0
"WEB00020472","C028977",14,8.3,"Android","Direct",44,454388.0,"Gold",0,70,6,173241.66,28873.61,365,0.5,0.4,1
"WEB00013646","C029015",7,7.6,"iOS","Paid Search",28,807089.0,"Bronze",0,43,9,196965.53,21885.06,365,0.0,0.143,0
"WEB00032621","C029020",12,10.4,"iOS","Direct",36,754088.0,"Silver",0,83,2,23643.78,11821.89,365,0.0,0.8,1
"WEB00030898","C029020",5,2.6,"Desktop","Referral",36,754088.0,"Silver",0,83,2,23643.78,11821.89,365,0.0,0.8,1
"WEB00057785","C029035",6,1.2,"iOS","Direct",39,907205.0,"Bronze",1,47,5,90489.32,18097.86,365,0.0,0.25,0
"WEB00014773","C029035",10,11.4,"iOS","Paid Search",39,907205.0,"Bronze",1,47,5,90489.32,18097.86,365,0.0,0.25,1
"WEB00056021","C029041",11,8.5,"iOS","Social",33,946612.0,"Silver",0,113,7,109737.56,15676.79,365,0.0,0.4,1
"WEB00026875","C029074",10,10.0,"Android","Organic",41,2191946.0,"Gold",1,31,4,63993.71,15998.43,365,0.4,0.25,0
"WEB00031751","C029117",7,3.9,"Desktop","Referral",49,1310656.0,"Bronze",0,30,11,246832.17,22439.29,365,0.0,0.111,0
"WEB00015746","C029118",6,3.6,"Android","Organic",20,619072.0,"Gold",1,62,3,27824.25,9274.75,365,0.333,0.875,1
"WEB00006818","C029118",11,7.3,"iOS","Organic",20,619072.0,"Gold",1,62,3,27824.25,9274.75,365,0.333,0.875,1
"WEB00019016","C029120",6,7.0,"iOS","Paid Search",39,1943084.0,"Silver",1,24,11,157155.21,14286.84,365,0.0,0.25,1
"WEB00057508","C029139",8,4.0,"Android","Referral",33,691230.0,"Silver",1,6,4,45502.72,11375.68,365,0.0,0.5,1
"WEB00004389","C029203",7,8.3,"Android","Direct",45,1738997.0,"Silver",0,77,5,214063.84,42812.77,365,0.0,1.0,1
"WEB00065249","C029213",6,11.5,"Desktop","Paid Search",53,409409.0,"Silver",0,10,7,56131.72,8018.82,365,0.0,0.143,0
"WEB00043168","C029213",8,1.4,"Android","Direct",53,409409.0,"Silver",0,10,7,56131.72,8018.82,365,0.0,0.143,0
"WEB00021395","C029213",4,2.9,"Android","Social",53,409409.0,"Silver",0,10,7,56131.72,8018.82,365,0.0,0.143,0
"WEB00045403","C029297",8,3.6,"iOS","Referral",39,1929926.0,"Bronze",0,71,2,23056.09,11528.04,365,0.5,0.0,0
"WEB00051654","C029302",7,8.0,"Android","Direct",22,1616544.0,"Bronze",0,32,5,88327.46,17665.49,365,0.0,0.286,0
"WEB00011823","C029321",9,10.9,"Android","Direct",34,268721.0,"Silver",0,22,6,223624.77,37270.8,365,0.0,0.429,1
"WEB00014392","C029344",9,7.1,"Android","",32,516240.0,"Bronze",1,81,4,93795.25,23448.81,365,0.0,0.6,0
"WEB00053445","C029538",3,4.7,"Android","Social",19,2239001.0,"Silver",0,98,7,109542.54,15648.93,365,0.0,0.333,0
"WEB00008336","C029538",10,9.1,"Tablet","Organic",19,2239001.0,"Silver",0,98,7,109542.54,15648.93,365,0.0,0.333,1
"WEB00058165","C029561",13,4.4,"Android","Organic",38,1024310.0,"Silver",1,114,4,69237.61,17309.4,365,0.0,0.125,0
"WEB00063650","C029571",7,4.1,"Android","Social",33,2595185.0,"Bronze",0,6,4,132149.26,33037.32,365,0.0,0.143,0
"WEB00053517","C029571",10,20.2,"Android","Paid Search",33,2595185.0,"Bronze",0,6,4,132149.26,33037.32,365,0.0,0.143,0
"WEB00040742","C029571",7,6.9,"Desktop","Paid Search",33,2595185.0,"Bronze",0,6,4,132149.26,33037.32,365,0.0,0.143,0
"WEB00021785","C029634",10,5.4,"Android","Organic",45,350804.0,"Platinum",0,107,7,180152.92,25736.13,365,0.0,0.0,0
"WEB00012621","C029634",12,0.7,"Desktop","Organic",45,350804.0,"Platinum",0,107,7,180152.92,25736.13,365,0.0,0.0,0
"WEB00051108","C029705",5,0.8,"Desktop","Organic",18,971417.0,"Gold",0,110,6,156004.13,26000.69,365,0.0,0.167,0
"WEB00023877","C029755",8,21.5,"Android","Organic",46,0.0,"Platinum",1,5,8,370678.23,46334.78,365,1.0,0.5,1
"WEB00059611","C029761",3,6.0,"Android","Organic",34,1064986.0,"Bronze",0,47,7,215077.38,30725.34,365,0.0,0.167,0
"WEB00026673","C029761",4,11.4,"Android","Organic",34,1064986.0,"Bronze",0,47,7,215077.38,30725.34,365,0.0,0.167,0
"WEB00050501","C029780",5,18.7,"Desktop","Paid Search",30,1109278.0,"Gold",0,9,3,56926.65,18975.55,365,0.0,0.143,0
"WEB00033772","C029780",9,4.6,"iOS","Paid Search",30,1109278.0,"Gold",0,9,3,56926.65,18975.55,365,0.0,0.143,0
"WEB00032592","C029780",13,4.0,"iOS","Paid Search",30,1109278.0,"Gold",0,9,3,56926.65,18975.55,365,0.0,0.143,1
"WEB00042574","C029810",7,8.5,"Tablet","Paid Search",29,4106817.0,"Gold",0,59,3,24615.35,8205.12,365,0.0,0.1,0
"WEB00009570","C029810",10,3.2,"Android","Social",29,4106817.0,"Gold",0,59,3,24615.35,8205.12,365,0.0,0.1,0
"WEB00057830","C029837",10,10.7,"Android","Organic",40,0.0,"Gold",1,23,5,494899.9,98979.98,365,0.0,0.4,0
"WEB00038740","C029837",6,4.8,"Android","Referral",40,0.0,"Gold",1,23,5,494899.9,98979.98,365,0.0,0.4,0
"WEB00004913","C029837",11,9.2,"Android","Direct",40,0.0,"Gold",1,23,5,494899.9,98979.98,365,0.0,0.4,0
"WEB00058573","C029857",9,7.7,"Android","Organic",28,555155.0,"Gold",1,36,9,149661.54,16629.06,365,0.0,0.333,1
"WEB00059809","C029885",10,0.8,"Android","Social",25,1743347.0,"Silver",0,35,3,11624.91,3874.97,365,0.0,0.25,0
"WEB00029360","C029893",9,28.2,"Android","Organic",39,449281.0,"Gold",1,19,8,282756.57,35344.57,365,1.0,0.2,1
"WEB00042306","C029895",7,15.8,"Desktop","Organic",42,3451571.0,"Bronze",1,104,8,117353.88,14669.24,365,0.0,0.0,0
"WEB00036595","C029895",7,7.7,"iOS","Social",42,3451571.0,"Bronze",1,104,8,117353.88,14669.24,365,0.0,0.0,0
"WEB00051971","C029968",8,0.8,"Android","Referral",32,1006686.0,"Gold",1,18,11,269781.29,24525.57,365,0.0,0.375,0
"WEB00052933","C030001",9,2.8,"Desktop","Organic",24,1657491.0,"Gold",1,98,8,291578.17,36447.27,365,0.0,0.6,0
"WEB00034587","C030001",15,2.0,"iOS","Referral",24,1657491.0,"Gold",1,98,8,291578.17,36447.27,365,0.0,0.6,1
"WEB00048151","C030026",10,6.6,"Android","Paid Search",46,773952.0,"Silver",0,18,4,148207.61,37051.9,365,0.0,0.4,1
